"DATE","DAY","S39","G94A","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2014-02-22,6993,0,0,0,0,0,0,92950.298143632,0,0,0,0,88455.93886563,67838.646739488,0,0,0,0,-628769.915322,0
2014-02-23,6994,0,0,0,0,0,0,198439.295960514,0,0,0,0,437188.370616924,130099.101234096,0,0,0,0,-636109.64196,0
2014-02-24,6995,0,0,0,0,0,0,47165.083375788,0,0,0,0,58854.821334576,39989.27729937,0,0,0,0,-636109.64196,0
2014-02-25,6996,-388905.202216614,0,0,0,0,0,70816.12917897,0,0,0,0,0,166279.060408344,0,-447.723324918,0,0,-636109.64196,0
2014-02-26,6997,-669847.91873934,0,0,0,0,0,1803.126177402,0,0,0,0,0,80996.330025876,0,0,0,0,-628769.915322,0
2014-02-27,6998,-678244.566013212,0,0,0,0,0,40918.97600685,0,0,0,0,25253.552785812,54071.766142146,0,0,0,0,-628769.915322,0
2014-02-28,6999,-677650.048155534,0,0,0,0,0,36659.487981264,0,0,0,0,19168.91940291,101921.890670814,0,0,0,0,-626323.339776,0
2014-03-01,7000,-748982.40477471,0,0,0,0,0,64293.558773334,0,0,0,0,0,0,0,0,0,0,-623876.76423,0
2014-03-02,7001,-1490478.28837866,0,0,0,0,0,0,0,0,0,0,56860.862264586,41738.57881476,0,0,0,0,-618983.613138,0
2014-03-03,7002,-251728.15792794,0,0,0,0,0,37802.038761246,0,0,0,0,42484.78435629,26085.388471452,0,0,0,0,-616537.037592,0
2014-03-04,7003,0,0,0,0,0,0,0,0,0,0,0,16100.913668226,0,0,0,0,0,-616537.037592,0
2014-03-05,7004,-57129.985574646,0,0,0,0,0,45927.116149512,0,0,0,0,0,0,0,0,0,0,-611643.8865,0
2014-03-06,7005,0,0,0,0,0,0,43991.874892626,-95433.572322822,0,0,-552.926073396,0,0,0,0,0,0,-609197.310954,0
2014-03-07,7006,0,0,0,0,0,0,58710.473377362,0,0,0,0,51529.774149852,0,0,0,0,0,-614090.462046,0
2014-03-08,7007,0,0,0,0,0,0,0,0,0,0,0,450358.286781042,0,0,0,0,0,-611643.8865,0
2014-03-09,7008,-137800.921052904,0,0,0,0,0,45102.62019051,0,0,0,0,212247.768342138,0,0,0,0,0,-609197.310954,0
2014-03-10,7009,0,0,0,0,0,0,0,0,0,0,0,134378.16186405,0,0,0,0,0,-606750.735408,0
2014-03-11,7010,0,0,0,0,0,0,42377.135032266,0,0,0,0,60714.218749536,0,0,0,0,0,-604304.159862,0
2014-03-12,7011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-599411.00877,0
2014-03-13,7012,-89781.982811562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-601857.584316,0
