0	1	2	3	4	5	6	7	8	9	10	11	12	x	CL	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
2015	0	0	0	0	0	0	0	0	128.53	140.2346154	80.34428571	0	x	4029	0	0	0	0	0	0	0	0	0	0	0	0
2015.999	0	0	0	0	0	0	0	0	128.53	140.2346154	80.34428571	0	x	4030	0	0	0	0	0	0	0	0	0	0	0	0
2016	0	0	0	0	170	0	0	163	0	138.0469231	0	0	x	4031	0	0	0	0	0	0	0	0	0	0	0	0
2016.999	0	0	0	0	170	0	0	163	0	138.0469231	0	0	x	4032	0	0	0	0	0	0	0	0	0	0	0	0
2017	0	44.86035714	112.6815	0	170	0	0	163	0	135.8592308	84.07142857	0	x	4033	0	0	0	0	0	0	0	0	0	0	0	0
2017.999	0	44.86035714	112.6815	0	170	0	0	163	0	135.8592308	84.07142857	0	x	4034	0	0	0	0	0	0	0	0	0	0	0	0
2018	0	0	0	0	170	0	0	163	128.53	133.6715385	85.935	0	x	4035	0	108.7775	0	0	0	0	0	0	0	0	0	0
2018.999	0	0	0	0	170	0	0	163	128.53	133.6715385	85.935	0	x	4036	0	0	0	0	0	0	0	0	0	0	0	0
2019	0	43.3225	113.8745	0	170	0	0	163	128.53	131.4838462	87.79857143	0	x	4037	0	0	0	0	0	0	0	0	192	0	0	0
2019.999	0	43.3225	113.8745	0	170	0	0	163	128.53	131.4838462	87.79857143	0	x	4038	0	0	0	183	0	0	0	0	0	0	0	0
2020	0	42.55357143	114.471	0	0	0	0	163	128.53	129.2961538	0	0	x	4039	0	0	0	183	0	0	0	0	0	0	0	0
2020.999	0	42.55357143	114.471	0	0	0	0	163	128.53	129.2961538	0	0	x	4040	0	0	0	183	0	0	0	0	0	0	0	0
2021	0	0	0	0	170	0	0	163	128.53	127.1084615	0	0	x	4041	0	0	0	183	0	0	0	0	0	0	0	0
2021.999	0	0	0	0	170	0	0	163	128.53	127.1084615	0	0	x	4042	0	0	0	183	0	0	0	0	191.2857143	0	0	0
2022	0	41.01571429	115.664	0	0	0	0	163	128.53	124.9207692	93.38928571	0	x	4043	0	0	0	0	0	0	0	0	0	0	0	0
2022.999	0	41.01571429	115.664	0	0	0	0	163	128.53	124.9207692	93.38928571	0	x	4044	0	0	0	0	0	0	0	0	191	0	0	0
2023	0	0	0	0	0	0	0	0	128.53	122.7330769	0	0	x	4045	0	0	0	0	0	0	0	0	186.2857143	0	0	0
2023.999	0	0	0	0	0	0	0	0	128.53	122.7330769	0	0	x	4046	0	0	0	0	0	0	0	0	181.5714286	0	0	0
2024	0	0	0	0	0	0	0	0	128.53	120.5453846	0	0	x	4047	0	0	0	0	0	0	0	0	0	0	0	0
2024.999	0	0	0	0	0	0	0	0	128.53	120.5453846	0	0	x	4048	0	0	0	0	0	0	0	0	172.1428571	0	0	0
2025	0	0	0	0	0	0	0	0	128.53	118.3576923	0	0	x	4049	0	0	0	0	0	0	0	0	167.4285714	0	0	0
2025.999	0	0	0	0	0	0	0	0	128.53	118.3576923	0	0	x	4050	0	0	0	0	0	0	0	0	162.7142857	0	0	0
2026	0	37.94	118.05	0	0	0	0	0	128.53	116.17	0	0	x	4051	0	0	0	0	0	0	0	0	158	0	0	0
2026.999	0	37.94	118.05	0	0	0	0	0	128.53	116.17	0	0	x	4052	0	124.1333333	0	0	0	0	0	0	0	0	0	0
2027	0	0	0	0	0	0	0	0	129.6442857	117.9814286	102.7071429	0	x	4053	0	122.6666667	0	183	0	0	0	0	148.5714286	145.9285714	0	0
2027.999	0	0	0	0	0	0	0	0	129.6442857	117.9814286	102.7071429	0	x	4054	0	0	0	183	116.4285714	0	0	124.3571429	143.8571429	144.1428571	0	0
2028	0	0	0	0	170	0	0	163	130.7585714	119.7928571	104.5707143	0	x	4055	0	0	0	183	117.7142857	0	0	127.4285714	139.1428571	142.3571429	0	0
2028.999	0	0	0	0	170	0	0	163	130.7585714	119.7928571	104.5707143	0	x	4056	0	0	0	183	0	0	0	0	134.4285714	140.5714286	0	0
2029	0	0	0	0	0	0	0	0	131.8728571	121.6042857	106.4342857	0	x	4057	0	116.8	0	183	0	0	0	0	129.7142857	138.7857143	0	0
2029.999	0	0	0	0	0	0	0	0	131.8728571	121.6042857	106.4342857	0	x	4058	0	0	0	183	0	0	0	0	125	137	0	0
2030	0	0	0	0	0	0	0	0	132.9871429	123.4157143	0	0	x	4059	0	0	0	0	0	0	0	0	127.8571429	137.7857143	0	0
2030.999	0	0	0	0	0	0	0	0	132.9871429	123.4157143	0	0	x	4060	0	0	0	0	0	0	0	0	130.7142857	0	0	0
2031	0	0	0	0	170	0	0	163	134.1014286	125.2271429	110.1614286	0	x	4061	0	0	0	0	0	0	0	0	133.5714286	0	0	0
2031.999	0	0	0	0	170	0	0	163	134.1014286	125.2271429	110.1614286	0	x	4062	0	0	0	0	0	0	0	0	136.4285714	140.1428571	0	0
2032	0	0	0	0	0	0	0	0	135.2157143	127.0385714	0	0	x	4063	0	0	0	0	0	0	0	0	139.2857143	0	0	0
2032.999	0	0	0	0	0	0	0	0	135.2157143	127.0385714	0	0	x	4064	0	0	0	0	0	0	0	0	142.1428571	0	0	0
2033	0	47.61365854	117.064878	0	170	0	0	163	136.33	128.85	113.8885714	0	x	4065	0	0	0	183	0	0	0	0	0	0	0	0
2033.999	0	47.61365854	117.064878	0	170	0	0	163	136.33	128.85	113.8885714	0	x	4066	0	0	0	0	0	0	0	0	147.8571429	0	0	0
2034	0	48.99560976	116.9241463	0	0	0	0	0	137.4442857	130.6614286	115.7521429	0	x	4067	0	0	0	0	0	0	0	0	0	0	0	0
2034.999	0	48.99560976	116.9241463	0	0	0	0	0	137.4442857	130.6614286	115.7521429	0	x	4068	0	0	0	0	0	0	0	0	0	0	0	0
2035	0	50.37756098	116.7834146	0	0	0	0	0	138.5585714	132.4728571	117.6157143	0	x	4069	0	0	0	0	0	0	0	0	156.4285714	0	0	0
2035.999	0	50.37756098	116.7834146	0	0	0	0	0	138.5585714	132.4728571	117.6157143	0	x	4070	0	0	0	0	0	0	0	0	0	0	0	0
2036	0	51.7595122	116.6426829	0	170	0	0	0	139.6728571	134.2842857	119.4792857	0	x	4071	0	0	0	0	0	0	0	0	0	0	0	0
2036.999	0	51.7595122	116.6426829	0	170	0	0	0	139.6728571	134.2842857	119.4792857	0	x	4072	0	0	0	183	0	0	0	0	0	0	0	0
2037	0	53.14146341	116.5019512	0	0	0	0	0	140.7871429	136.0957143	121.3428571	0	x	4073	0	0	0	183	0	0	0	0	165.5	0	0	0
2037.999	0	53.14146341	116.5019512	0	0	0	0	0	140.7871429	136.0957143	121.3428571	0	x	4074	0	0	0	0	0	0	0	0	0	0	0	0
2038	0	0	0	0	0	0	0	0	141.9014286	137.9071429	123.2064286	0	x	4075	0	117.7777778	128.4444444	0	0	0	0	0	0	150.3571429	0	0
2038.999	0	0	0	0	0	0	0	0	141.9014286	137.9071429	123.2064286	0	x	4076	0	0	0	183	0	0	0	0	0	151.1428571	0	0
2039	0	0	0	0	170	0	0	0	143.0157143	139.7185714	125.07	0	x	4077	0	0	0	183	0	0	0	0	167.5	0	0	0
2039.999	0	0	0	0	170	0	0	0	143.0157143	139.7185714	125.07	0	x	4078	0	0	0	183	0	0	0	0	0	0	0	0
2040	0	57.28731707	116.0797561	0	0	0	0	0	144.13	141.53	126.1178571	0	x	4079	0	0	0	183	0	0	0	0	168.5	0	0	0
2040.999	0	57.28731707	116.0797561	0	0	0	0	0	144.13	141.53	126.1178571	0	x	4080	0	0	0	183	0	0	0	0	0	0	0	0
2041	0	58.66926829	115.9390244	0	0	0	0	0	145.0564286	143.2428571	127.1657143	0	x	4081	0	0	0	0	0	0	0	0	169.5	0	0	0
2041.999	0	58.66926829	115.9390244	0	0	0	0	0	145.0564286	143.2428571	127.1657143	0	x	4082	0	0	0	0	0	0	0	0	170	0	0	0
2042	0	60.05121951	115.7982927	0	0	0	0	0	145.9828571	144.9557143	128.2135714	0	x	4083	0	0	0	0	0	0	0	0	0	0	0	0
2042.999	0	60.05121951	115.7982927	0	0	0	0	0	145.9828571	144.9557143	128.2135714	0	x	4084	0	0	0	0	0	0	0	0	171	0	0	0
2043	0	0	0	0	170	0	0	163	146.9092857	146.6685714	129.2614286	0	x	4085	0	0	0	0	0	0	0	0	0	0	0	0
2043.999	0	0	0	0	170	0	0	163	146.9092857	146.6685714	129.2614286	0	x	4086	0	0	0	183	0	0	0	0	172	159	0	0
2044	0	0	0	0	170	0	0	163	147.8357143	148.3814286	130.3092857	0	x	4087	0	0	0	0	0	0	0	0	0	0	0	0
2044.999	0	0	0	0	170	0	0	163	147.8357143	148.3814286	130.3092857	0	x	4088	0	0	0	0	0	0	0	0	172.1428571	0	0	0
2045	0	0	0	0	0	0	0	0	148.7621429	150.0942857	131.3571429	0	x	4089	0	0	0	0	0	0	0	0	0	0	0	0
2045.999	0	0	0	0	0	0	0	0	148.7621429	150.0942857	131.3571429	0	x	4090	0	0	0	0	0	0	0	0	172.2857143	0	0	0
2046	0	65.57902439	115.2353659	0	170	0	0	163	149.6885714	151.8071429	132.405	0	x	4091	0	0	0	0	0	0	0	0	0	0	0	0
2046.999	0	65.57902439	115.2353659	0	170	0	0	163	149.6885714	151.8071429	132.405	0	x	4092	0	0	0	0	0	0	0	0	0	0	0	0
2047	0	66.96097561	0	0	170	0	0	163	150.615	153.52	133.4528571	0	x	4093	0	0	0	183	0	0	0	0	172.5	0	0	0
2047.999	0	66.96097561	0	0	170	0	0	163	150.615	153.52	133.4528571	0	x	4094	0	0	0	0	0	0	0	0	172.5714286	0	0	0
2048	0	0	0	0	0	0	0	0	151.5414286	155.2328571	134.5007143	0	x	4095	0	0	0	0	0	0	0	0	0	0	0	0
2048.999	0	0	0	0	0	0	0	0	151.5414286	155.2328571	134.5007143	0	x	4096	0	0	0	0	0	0	0	0	0	0	0	0
2049	0	0	0	0	0	0	0	0	152.4678571	156.9457143	135.5485714	0	x	4097	0	0	0	0	0	0	0	0	0	0	0	0
2049.999	0	0	0	0	0	0	0	0	152.4678571	156.9457143	135.5485714	0	x	4098	0	0	0	0	0	0	0	0	0	0	0	0
2050	0	0	0	0	0	0	0	0	153.3942857	158.6585714	136.5964286	0	x	4099	0	0	0	0	0	0	0	0	0	0	0	0
2050.999	0	0	0	0	0	0	0	0	153.3942857	158.6585714	136.5964286	0	x	4100	0	0	0	183	0	0	0	0	173	160	0	0
2051	0	0	0	0	0	0	0	0	154.3207143	160.3714286	137.6442857	0	x	4101	0	0	0	183	0	0	0	0	171.2142857	157.5714286	0	0
2051.999	0	0	0	0	0	0	0	0	154.3207143	160.3714286	137.6442857	0	x	4102	0	0	0	0	0	0	0	0	0	155.1428571	0	0
2052	0	0	0	0	0	0	0	0	155.2471429	162.0842857	138.6921429	0	x	4103	0	0	0	0	0	0	0	0	167.6428571	152.7142857	0	0
2052.999	0	0	0	0	0	0	0	0	155.2471429	162.0842857	138.6921429	0	x	4104	0	0	0	0	0	0	0	0	165.8571429	150.2857143	0	0
2053	0	0	0	0	0	0	0	0	156.1735714	163.7971429	0	0	x	4105	0	0	0	0	0	0	0	0	164.0714286	147.8571429	0	0
2053.999	0	0	0	0	0	0	0	0	156.1735714	163.7971429	0	0	x	4106	0	0	0	183	0	0	0	0	0	145.4285714	0	0
2054	0	0	0	0	0	0	0	0	157.1	165.51	0	0	x	4107	0	0	0	0	0	0	0	0	0	0	0	0
2054.999	0	0	0	0	0	0	0	0	157.1	165.51	0	0	x	4108	0	0	0	0	0	0	0	0	158.7142857	0	0	0
2055	0	78.01658537	113.9687805	0	0	0	0	0	157.29	165.89	0	0	x	4109	0	0	0	0	0	0	0	0	0	0	0	0
2055.999	0	78.01658537	113.9687805	0	0	0	0	0	157.29	165.89	0	0	x	4110	0	0	0	0	0	0	0	0	155.1428571	0	0	0
2056	0	0	0	0	0	0	0	0	157.48	166.27	0	0	x	4111	0	0	0	0	0	0	0	0	153.3571429	0	0	0
2056.999	0	0	0	0	0	0	0	0	157.48	166.27	0	0	x	4112	0	0	0	0	0	0	0	0	0	0	0	0
2057	0	80.7804878	113.6873171	0	0	0	0	0	157.67	166.65	0	0	x	4113	0	0	0	0	0	0	0	0	0	0	0	0
2057.999	0	80.7804878	113.6873171	0	0	0	0	0	157.67	166.65	0	0	x	4114	0	0	0	0	0	0	0	0	0	0	0	0
2058	0	0	0	0	0	0	0	0	157.86	167.03	0	0	x	4115	0	0	0	183	0	0	0	0	0	0	0	0
2058.999	0	0	0	0	0	0	0	0	157.86	167.03	0	0	x	4116	0	0	0	0	0	0	0	0	0	0	0	0
2059	0	0	0	0	0	0	0	0	158.05	167.41	0	0	x	4117	0	0	0	0	0	0	0	0	0	0	0	0
2059.999	0	0	0	0	0	0	0	0	158.05	167.41	0	0	x	4118	0	0	0	0	0	0	0	0	0	0	0	0
2060	0	84.92634146	113.265122	0	0	0	0	0	158.24	167.79	0	0	x	4119	0	0	0	0	0	0	0	0	0	0	0	0
2060.999	0	84.92634146	113.265122	0	0	0	0	0	158.24	167.79	0	0	x	4120	0	0	0	0	0	0	0	0	0	0	0	0
2061	0	86.30829268	113.1243902	0	0	0	0	0	158.43	168.17	0	0	x	4121	0	0	0	183	0	0	0	0	0	0	0	0
2061.999	0	86.30829268	113.1243902	0	0	0	0	0	158.43	168.17	0	0	x	4122	0	0	0	0	0	0	0	0	0	0	0	0
2062	0	87.6902439	112.9836585	0	170	0	0	163	158.62	168.55	149.1707143	0	x	4123	0	0	0	0	0	0	0	0	0	0	0	0
2062.999	0	87.6902439	112.9836585	0	170	0	0	163	158.62	168.55	149.1707143	0	x	4124	0	0	0	0	0	0	0	0	0	0	0	0
2063	0	0	0	0	0	0	0	0	158.81	168.93	150.2185714	0	x	4125	0	0	0	0	0	0	0	0	0	0	0	0
2063.999	0	0	0	0	0	0	0	0	158.81	168.93	150.2185714	0	x	4126	0	0	0	0	0	0	0	0	0	0	0	0
2064	0	90.45414634	112.7021951	0	0	0	0	0	159	0	0	0	x	4127	0	0	0	0	0	0	0	0	0	0	0	0
2064.999	0	90.45414634	112.7021951	0	0	0	0	0	159	0	0	0	x	4128	0	0	0	0	0	0	0	0	0	0	0	0
2065	0	0	0	0	0	0	0	0	159.19	0	0	0	x	4129	0	0	0	0	0	0	0	0	0	0	0	0
2065.999	0	0	0	0	0	0	0	0	159.19	0	0	0	x	4130	0	0	0	0	0	0	0	0	0	0	0	0
2066	0	0	0	0	0	0	0	0	159.38	0	0	0	x	4131	0	0	0	0	0	0	0	0	0	0	0	0
2066.999	0	0	0	0	0	0	0	0	159.38	0	0	0	x	4132	0	0	0	0	0	0	0	0	0	0	0	0
2067	0	0	0	0	0	0	0	0	159.57	0	0	0	x	4133	0	0	0	0	0	0	0	0	0	0	0	0
2067.999	0	0	0	0	0	0	0	0	159.57	0	0	0	x	4134	0	0	0	0	0	0	0	0	0	0	0	0
2068	0	0	0	0	0	0	0	0	159.76	0	154.24	0	x	4135	0	0	0	0	0	0	0	0	0	0	0	0
2068.999	0	0	0	0	0	0	0	0	159.76	0	154.24	0	x	4136	0	0	0	0	0	0	0	0	167	0	0	0
2069	0	0	0	0	0	0	0	0	158.5807143	0	0	0	x	4137	0	0	0	0	0	0	0	0	0	0	0	0
2069.999	0	0	0	0	0	0	0	0	158.5807143	0	0	0	x	4138	0	0	0	0	0	0	0	0	0	0	0	0
2070	0	0	0	0	0	0	0	163	157.4014286	169.26	153.9	0	x	4139	0	0	0	183	0	0	0	0	168.5	0	0	0
2070.999	0	0	0	0	0	0	0	163	157.4014286	169.26	153.9	0	x	4140	0	0	0	0	0	0	0	0	0	0	0	0
2071	0	0	0	0	170	0	0	163	156.2221429	168.475	153.73	0	x	4141	0	0	0	0	0	0	0	0	0	0	0	0
2071.999	0	0	0	0	170	0	0	163	156.2221429	168.475	153.73	0	x	4142	0	0	0	0	0	0	0	0	0	0	0	0
2072	0	0	0	0	0	0	0	0	155.0428571	167.69	0	0	x	4143	0	0	0	0	0	0	0	0	0	0	0	0
2072.999	0	0	0	0	0	0	0	0	155.0428571	167.69	0	0	x	4144	0	0	0	0	0	0	0	0	0	0	0	0
2073	0	0	0	0	0	0	0	0	153.8635714	166.905	0	0	x	4145	0	0	0	0	0	0	0	0	0	0	0	0
2073.999	0	0	0	0	0	0	0	0	153.8635714	166.905	0	0	x	4146	0	0	0	0	0	0	0	0	0	0	0	0
2074	0	0	0	0	0	0	0	0	152.6842857	166.12	0	0	x	4147	0	0	0	0	0	0	0	0	0	0	0	0
2074.999	0	0	0	0	0	0	0	0	152.6842857	166.12	0	0	x	4148	0	0	0	0	0	0	0	0	0	0	0	0
2075	0	0	0	0	0	0	0	0	151.505	165.335	0	0	x	4149	0	0	0	0	0	0	0	0	0	0	0	0
2075.999	0	0	0	0	0	0	0	0	151.505	165.335	0	0	x	4150	0	0	0	0	0	0	0	0	0	0	0	0
2076	0	0	0	0	0	0	0	0	150.3257143	164.55	0	0	x	4151	0	0	0	0	0	0	0	0	0	0	0	0
2076.999	0	0	0	0	0	0	0	0	150.3257143	164.55	0	0	x	4152	0	0	0	0	0	0	0	0	0	0	0	0
2077	0	0	0	0	170	0	0	0	149.1464286	163.765	152.71	0	x	4153	0	0	0	0	0	0	0	0	0	0	0	0
2077.999	0	0	0	0	170	0	0	0	149.1464286	163.765	152.71	0	x	4154	0	0	0	186.4285714	0	0	0	0	78.97142857	0	0	76.11428571
2078	0	0	0	0	0	0	0	0	147.9671429	162.98	152.54	0	x	4155	0	0	0	186.7142857	0	0	0	0	71.38571429	102.7	0	79.85
2078.999	0	0	0	0	0	0	0	0	147.9671429	162.98	152.54	0	x	4156	0	0	0	0	0	0	0	0	63.8	97.6	0	0
2079	0	0	0	0	170	0	0	163	146.7878571	162.195	152.37	0	x	4157	0	0	0	0	0	0	0	0	66.67142857	98.27142857	0	0
2079.999	0	0	0	0	170	0	0	163	146.7878571	162.195	152.37	0	x	4158	0	0	0	0	0	0	0	0	69.54285714	0	0	0
2080	0	0	0	0	0	0	0	0	145.6085714	161.41	152.2	0	x	4159	0	0	0	0	0	0	0	0	72.41428571	0	0	0
2080.999	0	0	0	0	0	0	0	0	145.6085714	161.41	152.2	0	x	4160	0	40.7	128	0	0	0	0	0	0	100.2857143	0	0
2081	0	0	0	0	0	0	0	163	144.4292857	160.625	152.03	0	x	4161	0	0	126	0	0	0	0	0	0	100.9571429	0	0
2081.999	0	0	0	0	0	0	0	163	144.4292857	160.625	152.03	0	x	4162	0	0	124	0	0	0	0	0	0	101.6285714	0	0
2082	0	0	0	0	0	0	0	163	143.25	159.84	151.2946667	0	x	4163	0	0	122	0	0	0	0	0	0	102.3	0	0
2082.999	0	0	0	0	0	0	0	163	143.25	159.84	151.2946667	0	x	4164	0	44.12857143	0	0	0	0	0	0	0	0	0	0
2083	0	0	0	0	0	0	0	0	144.0278571	160.9064286	150.5593333	0	x	4165	0	0	0	0	0	0	0	0	0	0	0	0
2083.999	0	0	0	0	0	0	0	0	144.0278571	160.9064286	150.5593333	0	x	4166	0	0	0	0	0	0	0	0	0	0	0	0
2084	0	0	0	0	0	0	0	0	144.8057143	161.9728571	0	0	x	4167	0	46.7	114	0	0	0	0	0	0	0	0	0
2084.999	0	0	0	0	0	0	0	0	144.8057143	161.9728571	0	0	x	4168	0	47.55714286	112	0	0	0	0	0	0	0	0	0
2085	0	133.2441379	141.917931	0	0	0	0	0	145.5835714	163.0392857	0	0	x	4169	0	48.41428571	110	0	0	0	0	0	0	0	0	0
2085.999	0	133.2441379	141.917931	0	0	0	0	0	145.5835714	163.0392857	0	0	x	4170	0	49.27142857	108	0	0	0	0	0	104	0	0	0
2086	0	135.3910345	143.5644828	0	0	0	0	0	146.3614286	164.1057143	148.3533333	0	x	4171	0	50.12857143	106	184.5384615	0	0	0	0	104.9230769	0	0	0
2086.999	0	135.3910345	143.5644828	0	0	0	0	0	146.3614286	164.1057143	148.3533333	0	x	4172	0	0	0	184.0769231	0	0	0	0	0	0	0	0
2087	0	0	0	0	0	0	0	0	147.1392857	165.1721429	0	0	x	4173	0	0	0	0	0	0	0	0	0	0	0	0
2087.999	0	0	0	0	0	0	0	0	147.1392857	165.1721429	0	0	x	4174	0	52.7	100	0	0	0	0	0	0	0	0	0
2088	0	0	0	0	170	0	0	163	147.9171429	166.2385714	146.8826667	0	x	4175	0	0	0	0	0	0	0	0	0	0	0	0
2088.999	0	0	0	0	170	0	0	163	147.9171429	166.2385714	146.8826667	0	x	4176	0	0	0	0	0	0	0	0	0	0	0	0
2089	0	141.8317241	148.5041379	0	170	0	0	163	148.695	167.305	146.1473333	0	x	4177	0	0	0	0	0	0	0	0	110.4615385	0	0	0
2089.999	0	141.8317241	148.5041379	0	170	0	0	163	148.695	167.305	146.1473333	0	x	4178	0	0	0	181.3076923	0	0	0	0	0	0	0	0
2090	0	143.9786207	150.1506897	0	170	0	0	163	0	0	145.412	0	x	4179	0	51.2	96.64285714	0	0	0	0	0	0	0	0	0
2090.999	0	143.9786207	150.1506897	0	170	0	0	163	0	0	145.412	0	x	4180	0	50.9	95.97142857	0	0	0	0	0	0	0	0	0
2091	0	0	0	0	170	0	0	163	150.2507143	0	144.6766667	0	x	4181	0	0	0	0	0	0	0	0	0	0	0	0
2091.999	0	0	0	0	170	0	0	163	150.2507143	0	144.6766667	0	x	4182	0	0	0	0	0	0	0	0	0	0	0	0
2092	0	0	0	0	170	0	0	163	0	170.5042857	143.9413333	0	x	4183	0	0	0	0	0	0	0	0	0	0	0	0
2092.999	0	0	0	0	170	0	0	163	0	170.5042857	143.9413333	0	x	4184	0	0	0	0	0	0	0	0	0	0	0	0
2093	0	0	0	0	0	0	0	0	151.8064286	0	143.206	0	x	4185	0	0	0	180.2857143	0	0	0	0	0	0	0	0
2093.999	0	0	0	0	0	0	0	0	151.8064286	0	143.206	0	x	4186	0	0	0	0	0	0	0	0	0	0	0	0
2094	0	0	0	0	0	0	0	0	152.5842857	0	142.4706667	0	x	4187	0	0	0	0	0	0	0	0	0	0	0	0
2094.999	0	0	0	0	0	0	0	0	152.5842857	0	142.4706667	0	x	4188	0	0	0	0	0	0	0	0	0	0	0	0
2095	0	0	0	0	0	0	0	0	153.3621429	0	0	0	x	4189	0	0	0	0	0	0	0	0	0	0	0	0
2095.999	0	0	0	0	0	0	0	0	153.3621429	0	0	0	x	4190	0	0	0	0	0	0	0	0	0	0	0	0
2096	0	0	0	0	170	0	0	163	0	174.77	141	0	x	4191	0	0	0	0	0	0	0	0	0	0	0	0
2096.999	0	0	0	0	170	0	0	163	0	174.77	141	0	x	4192	0	0	0	184.7857143	0	0	0	0	0	0	0	0
2097	0	0	0	0	0	0	0	0	0	171.6192857	136.2746154	0	x	4193	0	0	0	0	0	0	0	0	0	0	0	0
2097.999	0	0	0	0	0	0	0	0	0	171.6192857	136.2746154	0	x	4194	0	0	0	0	0	0	0	0	0	0	0	0
2098	0	136.5415385	146.5592308	0	0	0	0	0	147.75	168.4685714	131.5492308	0	x	4195	0	0	0	0	0	0	0	0	0	0	0	0
2098.999	0	136.5415385	146.5592308	0	0	0	0	0	147.75	168.4685714	131.5492308	0	x	4196	0	0	0	187.3571429	0	0	0	0	0	0	0	0
2099	0	126.3823077	139.8238462	0	170	0	0	163	0	165.3178571	126.8238462	0	x	4197	0	45.8	84.55714286	188	0	0	0	0	120	125	0	0
2099.999	0	126.3823077	139.8238462	0	170	0	0	163	0	165.3178571	126.8238462	0	x	4198	0	45.5	83.88571429	183.1333333	0	0	0	0	118.9333333	0	0	0
2100	0	0	0	0	0	0	0	0	141.36	0	122.0984615	0	x	4199	0	45.2	83.21428571	178.2666667	0	0	0	0	117.8666667	122.7333333	0	0
2100.999	0	0	0	0	0	0	0	0	141.36	0	122.0984615	0	x	4200	0	44.9	82.54285714	173.4	0	0	0	0	116.8	0	0	0
2101	0	0	0	0	170	0	0	163	0	159.0164286	117.3730769	0	x	4201	0	0	0	168.5333333	0	0	0	0	115.7333333	0	0	0
2101.999	0	0	0	0	170	0	0	163	0	159.0164286	117.3730769	0	x	4202	0	44.3	81.2	0	0	0	0	0	114.6666667	119.3333333	0	0
2102	0	95.90461538	119.6176923	0	170	0	0	163	0	155.8657143	112.6476923	0	x	4203	0	0	0	0	0	0	0	0	113.6	0	0	0
2102.999	0	95.90461538	119.6176923	0	170	0	0	163	0	155.8657143	112.6476923	0	x	4204	0	0	0	153.9333333	0	0	0	0	112.5333333	0	0	0
2103	0	85.74538462	112.8823077	0	170	0	0	163	0	152.715	107.9223077	0	x	4205	0	44.50357143	81.77857143	149.0666667	0	0	0	0	111.4666667	0	0	0
2103.999	0	85.74538462	112.8823077	0	170	0	0	163	0	152.715	107.9223077	0	x	4206	0	44.57142857	81.97142857	0	0	0	0	0	110.4	0	0	0
2104	0	75.58615385	106.1469231	0	170	0	0	163	128.58	149.5642857	103.1969231	0	x	4207	0	0	0	0	0	0	0	0	109.3333333	0	0	0
2104.999	0	75.58615385	106.1469231	0	170	0	0	163	128.58	149.5642857	103.1969231	0	x	4208	0	44.70714286	82.35714286	134.4666667	0	0	0	0	108.2666667	0	0	0
2105	0	65.42692308	99.41153846	0	170	0	0	163	125.385	146.4135714	98.47153846	0	x	4209	0	0	0	129.6	0	0	0	0	107.2	0	0	0
2105.999	0	65.42692308	99.41153846	0	170	0	0	163	125.385	146.4135714	98.47153846	0	x	4210	0	44.84285714	82.74285714	124.7333333	0	0	0	0	106.1333333	0	0	0
2106	0	55.26769231	92.67615385	0	170	0	0	163	122.19	143.2628571	93.74615385	0	x	4211	0	44.91071429	82.93571429	119.8666667	0	0	0	0	105.0666667	0	0	0
2106.999	0	55.26769231	92.67615385	0	170	0	0	163	122.19	143.2628571	93.74615385	0	x	4212	0	44.97857143	83.12857143	115	0	0	0	0	104	0	0	127.3076923
2107	0	45.10846154	85.94076923	0	170	0	0	163	118.995	140.1121429	89.02076923	0	x	4213	0	45.04642857	83.32142857	113.4428571	0	0	0	0	106.2142857	108.8571429	0	0
2107.999	0	45.10846154	85.94076923	0	170	0	0	163	118.995	140.1121429	89.02076923	0	x	4214	0	0	0	111.8857143	0	0	0	0	108.4285714	109.7142857	0	0
2108	0	0	0	0	170	0	0	163	115.8	136.9614286	84.29538462	0	x	4215	0	0	0	110.3285714	0	0	0	0	110.6428571	110.5714286	0	0
2108.999	0	0	0	0	170	0	0	163	115.8	136.9614286	84.29538462	0	x	4216	0	0	0	108.7714286	0	0	0	0	112.8571429	111.4285714	0	0
2109	0	24.79	72.47	0	170	0	0	163	112.605	133.8107143	79.57	0	x	4217	0	45.31785714	84.09285714	107.2142857	0	0	0	0	115.0714286	112.2857143	0	0
2109.999	0	24.79	72.47	0	170	0	0	163	112.605	133.8107143	79.57	0	x	4218	0	45.38571429	84.28571429	105.6571429	0	0	0	0	117.2857143	113.1428571	0	0
2110	0	25.76714286	74.36142857	0	170	0	0	163	109.41	130.66	80.07857143	0	x	4219	0	45.45357143	84.47857143	104.1	0	0	0	0	119.5	0	0	0
2110.999	0	25.76714286	74.36142857	0	170	0	0	163	109.41	130.66	80.07857143	0	x	4220	0	45.52142857	84.67142857	102.5428571	0	0	0	0	121.7142857	0	0	0
2111	0	26.74428571	0	0	0	0	0	0	111.2707143	130.9528571	80.58714286	0	x	4221	0	45.58928571	84.86428571	100.9857143	0	0	0	0	123.9285714	0	0	0
2111.999	0	26.74428571	0	0	0	0	0	0	111.2707143	130.9528571	80.58714286	0	x	4222	0	45.65714286	85.05714286	99.42857143	0	0	0	0	126.1428571	0	0	0
