0	1	2	3	4	5	6	7	8	9	10	11	12	x	SO4	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
2032.999	0	0	0	0	0	0	0	0	44.5	54.87714286	0	0	x	4064	0	0	0	0	0	0	0	0	83.11428571	0	0	0
2033	0	16.49891566	38.76048193	0	35	0	0	72.57	44.395	55.605	53.83571429	0	x	4065	0	0	0	54.8	0	0	0	0	0	0	0	0
2033.999	0	16.49891566	38.76048193	0	35	0	0	72.57	44.395	55.605	53.83571429	0	x	4066	0	0	0	0	0	0	0	0	83.98571429	0	0	0
2034	0	16.49590361	38.52626506	0	0	0	0	0	44.29	56.33285714	54.22142857	0	x	4067	0	0	0	0	0	0	0	0	0	0	0	0
2034.999	0	16.49590361	38.52626506	0	0	0	0	0	44.29	56.33285714	54.22142857	0	x	4068	0	0	0	0	0	0	0	0	0	0	0	0
2035	0	16.49289157	38.29204819	0	0	0	0	0	44.185	57.06071429	54.60714286	0	x	4069	0	0	0	0	0	0	0	0	85.29285714	0	0	0
2035.999	0	16.49289157	38.29204819	0	0	0	0	0	44.185	57.06071429	54.60714286	0	x	4070	0	0	0	0	0	0	0	0	0	0	0	0
2036	0	16.48987952	38.05783133	0	35	0	0	0	44.08	57.78857143	54.99285714	0	x	4071	0	0	0	0	0	0	0	0	0	0	0	0
2036.999	0	16.48987952	38.05783133	0	35	0	0	0	44.08	57.78857143	54.99285714	0	x	4072	0	0	0	59.1	0	0	0	0	0	0	0	0
2037	0	16.48686747	37.82361446	0	0	0	0	0	43.975	58.51642857	55.37857143	0	x	4073	0	0	0	58.77857143	0	0	0	0	86.43571429	0	0	0
2037.999	0	16.48686747	37.82361446	0	0	0	0	0	43.975	58.51642857	55.37857143	0	x	4074	0	0	0	0	0	0	0	0	0	0	0	0
2038	0	0	0	0	0	0	0	0	43.87	59.24428571	55.76428571	0	x	4075	0	34.75487805	39.66428571	0	0	0	0	0	0	74.38571429	0	0
2038.999	0	0	0	0	0	0	0	0	43.87	59.24428571	55.76428571	0	x	4076	0	0	0	57.81428571	0	0	0	0	0	74.81428571	0	0
2039	0	0	0	0	35	0	0	0	43.765	59.97214286	56.15	0	x	4077	0	0	0	57.49285714	0	0	0	0	85.77857143	0	0	0
2039.999	0	0	0	0	35	0	0	0	43.765	59.97214286	56.15	0	x	4078	0	0	0	57.17142857	0	0	0	0	0	0	0	0
2040	0	16.47783133	37.12096386	0	0	0	0	0	43.66	60.7	55.95214286	0	x	4079	0	0	0	56.85	0	0	0	0	85.45	0	0	0
2040.999	0	16.47783133	37.12096386	0	0	0	0	0	43.66	60.7	55.95214286	0	x	4080	0	0	0	56.52857143	0	0	0	0	0	0	0	0
2041	0	16.47481928	36.88674699	0	0	0	0	0	44.235	61.32571429	55.75428571	0	x	4081	0	0	0	0	0	0	0	0	85.12142857	0	0	0
2041.999	0	16.47481928	36.88674699	0	0	0	0	0	44.235	61.32571429	55.75428571	0	x	4082	0	0	0	0	0	0	0	0	84.95714286	0	0	0
2042	0	16.47180723	36.65253012	0	0	0	0	0	44.81	61.95142857	55.55642857	0	x	4083	0	0	0	0	0	0	0	0	0	0	0	0
2042.999	0	16.47180723	36.65253012	0	0	0	0	0	44.81	61.95142857	55.55642857	0	x	4084	0	0	0	0	0	0	0	0	84.62857143	0	0	0
2043	0	0	0	0	35	0	0	78.63357143	45.385	62.57714286	55.35857143	0	x	4085	0	0	0	0	0	0	0	0	0	0	0	0
2043.999	0	0	0	0	35	0	0	78.63357143	45.385	62.57714286	55.35857143	0	x	4086	0	0	0	54.6	0	0	0	0	84.3	79.1	0	0
2044	0	0	0	0	35	0	0	80.87142857	45.96	63.20285714	55.16071429	0	x	4087	0	0	0	0	0	0	0	0	0	0	0	0
2044.999	0	0	0	0	35	0	0	80.87142857	45.96	63.20285714	55.16071429	0	x	4088	0	0	0	0	0	0	0	0	83.92857143	0	0	0
2045	0	0	0	0	0	0	0	0	46.535	63.82857143	54.96285714	0	x	4089	0	0	0	0	0	0	0	0	0	0	0	0
2045.999	0	0	0	0	0	0	0	0	46.535	63.82857143	54.96285714	0	x	4090	0	0	0	0	0	0	0	0	83.55714286	0	0	0
2046	0	16.45975904	35.71566265	0	35	0	0	85.34714286	47.11	64.45428571	54.765	0	x	4091	0	0	0	0	0	0	0	0	0	0	0	0
2046.999	0	16.45975904	35.71566265	0	35	0	0	85.34714286	47.11	64.45428571	54.765	0	x	4092	0	0	0	0	0	0	0	0	0	0	0	0
2047	0	16.45674699	0	0	35	0	0	87.585	47.685	65.08	54.56714286	0	x	4093	0	0	0	48.4	0	0	0	0	83	0	0	0
2047.999	0	16.45674699	0	0	35	0	0	87.585	47.685	65.08	54.56714286	0	x	4094	0	0	0	0	0	0	0	0	82.81428571	0	0	0
2048	0	0	0	0	0	0	0	0	48.26	65.70571429	54.36928571	0	x	4095	0	0	0	0	0	0	0	0	0	0	0	0
2048.999	0	0	0	0	0	0	0	0	48.26	65.70571429	54.36928571	0	x	4096	0	0	0	0	0	0	0	0	0	0	0	0
2049	0	0	0	0	0	0	0	0	48.835	66.33142857	54.17142857	0	x	4097	0	0	0	0	0	0	0	0	0	0	0	0
2049.999	0	0	0	0	0	0	0	0	48.835	66.33142857	54.17142857	0	x	4098	0	0	0	0	0	0	0	0	0	0	0	0
2050	0	0	0	0	0	0	0	0	49.41	66.95714286	53.97357143	0	x	4099	0	0	0	0	0	0	0	0	0	0	0	0
2050.999	0	0	0	0	0	0	0	0	49.41	66.95714286	53.97357143	0	x	4100	0	0	0	42.2	0	0	0	0	81.7	68.5	0	0
2051	0	0	0	0	0	0	0	0	49.985	67.58285714	53.77571429	0	x	4101	0	0	0	41.32857143	0	0	0	0	80.85714286	67.82857143	0	0
2051.999	0	0	0	0	0	0	0	0	49.985	67.58285714	53.77571429	0	x	4102	0	0	0	0	0	0	0	0	0	67.15714286	0	0
2052	0	0	0	0	0	0	0	0	50.56	68.20857143	53.57785714	0	x	4103	0	0	0	0	0	0	0	0	79.17142857	66.48571429	0	0
2052.999	0	0	0	0	0	0	0	0	50.56	68.20857143	53.57785714	0	x	4104	0	0	0	0	0	0	0	0	78.32857143	65.81428571	0	0
2053	0	0	0	0	0	0	0	0	51.135	68.83428571	0	0	x	4105	0	0	0	0	0	0	0	0	77.48571429	65.14285714	0	0
2053.999	0	0	0	0	0	0	0	0	51.135	68.83428571	0	0	x	4106	0	0	0	36.97142857	0	0	0	0	0	64.47142857	0	0
2054	0	0	0	0	0	0	0	0	51.71	69.46	0	0	x	4107	0	0	0	0	0	0	0	0	0	0	0	0
2054.999	0	0	0	0	0	0	0	0	51.71	69.46	0	0	x	4108	0	0	0	0	0	0	0	0	74.95714286	0	0	0
2055	0	16.4326506	33.60771084	0	0	0	0	0	51.50928571	69.31285714	0	0	x	4109	0	0	0	0	0	0	0	0	0	0	0	0
2055.999	0	16.4326506	33.60771084	0	0	0	0	0	51.50928571	69.31285714	0	0	x	4110	0	0	0	0	0	0	0	0	73.27142857	0	0	0
2056	0	0	0	0	0	0	0	0	51.30857143	69.16571429	0	0	x	4111	0	0	0	0	0	0	0	0	72.42857143	0	0	0
2056.999	0	0	0	0	0	0	0	0	51.30857143	69.16571429	0	0	x	4112	0	0	0	0	0	0	0	0	0	0	0	0
2057	0	16.42662651	33.13927711	0	0	0	0	0	51.10785714	69.01857143	0	0	x	4113	0	0	0	0	0	0	0	0	0	0	0	0
2057.999	0	16.42662651	33.13927711	0	0	0	0	0	51.10785714	69.01857143	0	0	x	4114	0	0	0	0	0	0	0	0	0	0	0	0
2058	0	0	0	0	0	0	0	0	50.90714286	68.87142857	0	0	x	4115	0	0	0	30.14166667	0	0	0	0	0	0	0	0
2058.999	0	0	0	0	0	0	0	0	50.90714286	68.87142857	0	0	x	4116	0	0	0	0	0	0	0	0	0	0	0	0
2059	0	0	0	0	0	0	0	0	50.70642857	68.72428571	0	0	x	4117	0	0	0	0	0	0	0	0	0	0	0	0
2059.999	0	0	0	0	0	0	0	0	50.70642857	68.72428571	0	0	x	4118	0	0	0	0	0	0	0	0	0	0	0	0
2060	0	16.41759036	32.43662651	0	0	0	0	0	50.50571429	68.57714286	0	0	x	4119	0	0	0	0	0	0	0	0	0	0	0	0
2060.999	0	16.41759036	32.43662651	0	0	0	0	0	50.50571429	68.57714286	0	0	x	4120	0	0	0	0	0	0	0	0	0	0	0	0
2061	0	16.41457831	32.20240964	0	0	0	0	0	50.305	68.43	0	0	x	4121	0	0	0	30.99166667	0	0	0	0	0	0	0	0
2061.999	0	16.41457831	32.20240964	0	0	0	0	0	50.305	68.43	0	0	x	4122	0	0	0	0	0	0	0	0	0	0	0	0
2062	0	16.41156627	31.96819277	0	35	0	0	81.22714286	50.10428571	68.28285714	51.59928571	0	x	4123	0	0	0	0	0	0	0	0	0	0	0	0
2062.999	0	16.41156627	31.96819277	0	35	0	0	81.22714286	50.10428571	68.28285714	51.59928571	0	x	4124	0	0	0	0	0	0	0	0	0	0	0	0
2063	0	0	0	0	0	0	0	0	49.90357143	68.13571429	51.40142857	0	x	4125	0	0	0	0	0	0	0	0	0	0	0	0
2063.999	0	0	0	0	0	0	0	0	49.90357143	68.13571429	51.40142857	0	x	4126	0	0	0	0	0	0	0	0	0	0	0	0
2064	0	16.40554217	31.49975904	0	0	0	0	0	49.70285714	0	0	0	x	4127	0	0	0	0	0	0	0	0	0	0	0	0
2064.999	0	16.40554217	31.49975904	0	0	0	0	0	49.70285714	0	0	0	x	4128	0	0	0	0	0	0	0	0	0	0	0	0
2065	0	0	0	0	0	0	0	0	49.50214286	0	0	0	x	4129	0	0	0	0	0	0	0	0	0	0	0	0
2065.999	0	0	0	0	0	0	0	0	49.50214286	0	0	0	x	4130	0	0	0	0	0	0	0	0	0	0	0	0
2066	0	0	0	0	0	0	0	0	49.30142857	0	0	0	x	4131	0	0	0	0	0	0	0	0	0	0	0	0
2066.999	0	0	0	0	0	0	0	0	49.30142857	0	0	0	x	4132	0	0	0	0	0	0	0	0	0	0	0	0
2067	0	0	0	0	0	0	0	0	49.10071429	0	0	0	x	4133	0	0	0	0	0	0	0	0	0	0	0	0
2067.999	0	0	0	0	0	0	0	0	49.10071429	0	0	0	x	4134	0	0	0	0	0	0	0	0	0	0	0	0
2068	0	0	0	0	0	0	0	0	48.9	0	50.41214286	0	x	4135	0	0	0	0	0	0	0	0	0	0	0	0
2068.999	0	0	0	0	0	0	0	0	48.9	0	50.41214286	0	x	4136	0	0	0	0	0	0	0	0	72.9375	0	0	0
2069	0	0	0	0	0	0	0	0	47.65714286	0	0	0	x	4137	0	0	0	0	0	0	0	0	0	0	0	0
2069.999	0	0	0	0	0	0	0	0	47.65714286	0	0	0	x	4138	0	0	0	0	0	0	0	0	0	0	0	0
2070	0	0	0	0	0	0	0	70.79285714	46.41428571	65.28571429	50.01642857	0	x	4139	0	0	0	31.94375	0	0	0	0	72.61875	0	0	0
2070.999	0	0	0	0	0	0	0	70.79285714	46.41428571	65.28571429	50.01642857	0	x	4140	0	0	0	0	0	0	0	0	0	0	0	0
2071	0	0	0	0	35	0	0	73.83428571	45.17142857	64.22857143	49.81857143	0	x	4141	0	0	0	0	0	0	0	0	0	0	0	0
2071.999	0	0	0	0	35	0	0	73.83428571	45.17142857	64.22857143	49.81857143	0	x	4142	0	0	0	0	0	0	0	0	0	0	0	0
2072	0	0	0	0	0	0	0	0	43.92857143	63.17142857	0	0	x	4143	0	0	0	0	0	0	0	0	0	0	0	0
2072.999	0	0	0	0	0	0	0	0	43.92857143	63.17142857	0	0	x	4144	0	0	0	0	0	0	0	0	0	0	0	0
2073	0	0	0	0	0	0	0	0	42.68571429	62.11428571	0	0	x	4145	0	0	0	0	0	0	0	0	0	0	0	0
2073.999	0	0	0	0	0	0	0	0	42.68571429	62.11428571	0	0	x	4146	0	0	0	0	0	0	0	0	0	0	0	0
2074	0	0	0	0	0	0	0	0	41.44285714	61.05714286	0	0	x	4147	0	0	0	0	0	0	0	0	0	0	0	0
2074.999	0	0	0	0	0	0	0	0	41.44285714	61.05714286	0	0	x	4148	0	0	0	0	0	0	0	0	0	0	0	0
2075	0	0	0	0	0	0	0	0	40.2	60	0	0	x	4149	0	0	0	0	0	0	0	0	0	0	0	0
2075.999	0	0	0	0	0	0	0	0	40.2	60	0	0	x	4150	0	0	0	0	0	0	0	0	0	0	0	0
2076	0	0	0	0	0	0	0	0	38.95714286	58.94285714	0	0	x	4151	0	0	0	0	0	0	0	0	0	0	0	0
2076.999	0	0	0	0	0	0	0	0	38.95714286	58.94285714	0	0	x	4152	0	0	0	0	0	0	0	0	0	0	0	0
2077	0	0	0	0	35	0	0	0	37.71428571	57.88571429	48.63142857	0	x	4153	0	0	0	0	0	0	0	0	0	0	0	0
2077.999	0	0	0	0	35	0	0	0	37.71428571	57.88571429	48.63142857	0	x	4154	0	0	0	21.2	0	0	0	0	41.1	0	0	44.14285714
2078	0	0	0	0	0	0	0	0	36.47142857	56.82857143	48.43357143	0	x	4155	0	0	0	20.3	0	0	0	0	38.5	44.50714286	0	46.1
2078.999	0	0	0	0	0	0	0	0	36.47142857	56.82857143	48.43357143	0	x	4156	0	0	0	0	0	0	0	0	35.9	42.9	0	0
2079	0	0	0	0	35	0	0	98.16571429	35.22857143	55.77142857	48.23571429	0	x	4157	0	0	0	0	0	0	0	0	36.65714286	43.27142857	0	0
2079.999	0	0	0	0	35	0	0	98.16571429	35.22857143	55.77142857	48.23571429	0	x	4158	0	0	0	0	0	0	0	0	37.41428571	0	0	0
2080	0	0	0	0	0	0	0	0	33.98571429	54.71428571	48.03785714	0	x	4159	0	0	0	0	0	0	0	0	38.17142857	0	0	0
2080.999	0	0	0	0	0	0	0	0	33.98571429	54.71428571	48.03785714	0	x	4160	0	22.2	19.78333333	0	0	0	0	0	0	44.38571429	0	0
2081	0	0	0	0	0	0	0	104.2485714	32.74285714	53.65714286	47.84	0	x	4161	0	0	19.48452381	0	0	0	0	0	0	44.75714286	0	0
2081.999	0	0	0	0	0	0	0	104.2485714	32.74285714	53.65714286	47.84	0	x	4162	0	0	19.18571429	0	0	0	0	0	0	45.12857143	0	0
2082	0	0	0	0	0	0	0	107.29	31.5	52.6	47.64214286	0	x	4163	0	0	18.88690476	0	0	0	0	0	0	45.5	0	0
2082.999	0	0	0	0	0	0	0	107.29	31.5	52.6	47.64214286	0	x	4164	0	21.31428571	0	0	0	0	0	0	0	0	0	0
2083	0	0	0	0	0	0	0	0	32.52	55.11785714	47.44428571	0	x	4165	0	0	0	0	0	0	0	0	0	0	0	0
2083.999	0	0	0	0	0	0	0	0	32.52	55.11785714	47.44428571	0	x	4166	0	0	0	0	0	0	0	0	0	0	0	0
2084	0	0	0	0	0	0	0	0	33.54	57.63571429	0	0	x	4167	0	20.65	17.69166667	0	0	0	0	0	0	0	0	0
2084.999	0	0	0	0	0	0	0	0	33.54	57.63571429	0	0	x	4168	0	20.42857143	17.39285714	0	0	0	0	0	0	0	0	0
2085	0	16.34228916	26.58120482	0	0	0	0	0	34.56	60.15357143	0	0	x	4169	0	20.20714286	17.09404762	0	0	0	0	0	0	0	0	0
2085.999	0	16.34228916	26.58120482	0	0	0	0	0	34.56	60.15357143	0	0	x	4170	0	19.98571429	16.7952381	0	0	0	0	0	46.5	0	0	0
2086	0	16.33927711	26.34698795	0	0	0	0	0	35.58	62.67142857	46.85071429	0	x	4171	0	19.76428571	16.49642857	19.28461538	0	0	0	0	46.81538462	0	0	0
2086.999	0	16.33927711	26.34698795	0	0	0	0	0	35.58	62.67142857	46.85071429	0	x	4172	0	0	0	19.06923077	0	0	0	0	0	0	0	0
2087	0	0	0	0	0	0	0	0	36.6	65.18928571	0	0	x	4173	0	0	0	0	0	0	0	0	0	0	0	0
2087.999	0	0	0	0	0	0	0	0	36.6	65.18928571	0	0	x	4174	0	19.1	15.6	0	0	0	0	0	0	0	0	0
2088	0	0	0	0	35	0	0	111.7257143	37.62	67.70714286	46.455	0	x	4175	0	0	0	0	0	0	0	0	0	0	0	0
2088.999	0	0	0	0	35	0	0	111.7257143	37.62	67.70714286	46.455	0	x	4176	0	0	0	0	0	0	0	0	0	0	0	0
2089	0	16.33024096	25.64433735	0	35	0	0	112.465	38.64	70.225	46.25714286	0	x	4177	0	0	0	0	0	0	0	0	48.70769231	0	0	0
2089.999	0	16.33024096	25.64433735	0	35	0	0	112.465	38.64	70.225	46.25714286	0	x	4178	0	0	0	17.77692308	0	0	0	0	0	0	0	0
2090	0	16.32722892	25.41012048	0	35	0	0	113.2042857	0	0	46.05928571	0	x	4179	0	19.01326531	15.54387755	0	0	0	0	0	0	0	0	0
2090.999	0	16.32722892	25.41012048	0	35	0	0	113.2042857	0	0	46.05928571	0	x	4180	0	18.99591837	15.53265306	0	0	0	0	0	0	0	0	0
2091	0	0	0	0	35	0	0	113.9435714	40.68	0	45.86142857	0	x	4181	0	0	0	0	0	0	0	0	0	0	0	0
2091.999	0	0	0	0	35	0	0	113.9435714	40.68	0	45.86142857	0	x	4182	0	0	0	0	0	0	0	0	0	0	0	0
2092	0	0	0	0	35	0	0	114.6828571	0	77.77857143	45.66357143	0	x	4183	0	0	0	0	0	0	0	0	0	0	0	0
2092.999	0	0	0	0	35	0	0	114.6828571	0	77.77857143	45.66357143	0	x	4184	0	0	0	0	0	0	0	0	0	0	0	0
2093	0	0	0	0	0	0	0	0	42.72	0	45.46571429	0	x	4185	0	0	0	16.94285714	0	0	0	0	0	0	0	0
2093.999	0	0	0	0	0	0	0	0	42.72	0	45.46571429	0	x	4186	0	0	0	0	0	0	0	0	0	0	0	0
2094	0	0	0	0	0	0	0	0	43.74	0	45.26785714	0	x	4187	0	0	0	0	0	0	0	0	0	0	0	0
2094.999	0	0	0	0	0	0	0	0	43.74	0	45.26785714	0	x	4188	0	0	0	0	0	0	0	0	0	0	0	0
2095	0	0	0	0	0	0	0	0	44.76	0	0	0	x	4189	0	0	0	0	0	0	0	0	0	0	0	0
2095.999	0	0	0	0	0	0	0	0	44.76	0	0	0	x	4190	0	0	0	0	0	0	0	0	0	0	0	0
2096	0	0	0	0	35	0	0	117.64	0	87.85	44.87214286	0	x	4191	0	0	0	0	0	0	0	0	0	0	0	0
2096.999	0	0	0	0	35	0	0	117.64	0	87.85	44.87214286	0	x	4192	0	0	0	17.79285714	0	0	0	0	0	0	0	0
2097	0	0	0	0	0	0	0	0	0	86.36857143	44.67428571	0	x	4193	0	0	0	0	0	0	0	0	0	0	0	0
2097.999	0	0	0	0	0	0	0	0	0	86.36857143	44.67428571	0	x	4194	0	0	0	0	0	0	0	0	0	0	0	0
2098	0	16.30313253	23.53638554	0	0	0	0	0	43.39714286	84.88714286	44.47642857	0	x	4195	0	0	0	0	0	0	0	0	0	0	0	0
2098.999	0	16.30313253	23.53638554	0	0	0	0	0	43.39714286	84.88714286	44.47642857	0	x	4196	0	0	0	18.27857143	0	0	0	0	0	0	0	0
2099	0	16.30012048	23.30216867	0	35	0	0	106.7157143	0	83.40571429	44.27857143	0	x	4197	0	18.70102041	15.34183673	18.4	0	0	0	0	50.4	48.3	0	0
2099.999	0	16.30012048	23.30216867	0	35	0	0	106.7157143	0	83.40571429	44.27857143	0	x	4198	0	18.68367347	15.33061224	18.64666667	0	0	0	0	51.48	0	0	0
2100	0	0	0	0	0	0	0	0	41.01428571	0	44.08071429	0	x	4199	0	18.66632653	15.31938776	18.89333333	0	0	0	0	52.56	49.82	0	0
2100.999	0	0	0	0	0	0	0	0	41.01428571	0	44.08071429	0	x	4200	0	18.64897959	15.30816327	19.14	0	0	0	0	53.64	0	0	0
2101	0	0	0	0	35	0	0	99.43285714	0	80.44285714	43.88285714	0	x	4201	0	0	0	19.38666667	0	0	0	0	54.72	0	0	0
2101.999	0	0	0	0	35	0	0	99.43285714	0	80.44285714	43.88285714	0	x	4202	0	18.61428571	15.28571429	0	0	0	0	0	55.8	52.1	0	0
2102	0	16.29108434	22.59951807	0	35	0	0	95.79142857	0	78.96142857	43.685	0	x	4203	0	0	0	0	0	0	0	0	56.88	0	0	0
2102.999	0	16.29108434	22.59951807	0	35	0	0	95.79142857	0	78.96142857	43.685	0	x	4204	0	0	0	20.12666667	0	0	0	0	57.96	0	0	0
2103	0	16.28807229	22.3653012	0	35	0	0	92.15	0	77.48	43.48714286	0	x	4205	0	18.5622449	15.25204082	20.37333333	0	0	0	0	59.04	0	0	0
2103.999	0	16.28807229	22.3653012	0	35	0	0	92.15	0	77.48	43.48714286	0	x	4206	0	18.54489796	15.24081633	0	0	0	0	0	60.12	0	0	0
2104	0	16.28506024	22.13108434	0	35	0	0	88.50857143	36.24857143	75.99857143	43.28928571	0	x	4207	0	0	0	0	0	0	0	0	61.2	0	0	0
2104.999	0	16.28506024	22.13108434	0	35	0	0	88.50857143	36.24857143	75.99857143	43.28928571	0	x	4208	0	18.51020408	15.21836735	21.11333333	0	0	0	0	62.28	0	0	0
2105	0	16.28204819	21.89686747	0	35	0	0	84.86714286	35.05714286	74.51714286	43.09142857	0	x	4209	0	0	0	21.36	0	0	0	0	63.36	0	0	0
2105.999	0	16.28204819	21.89686747	0	35	0	0	84.86714286	35.05714286	74.51714286	43.09142857	0	x	4210	0	18.4755102	15.19591837	21.60666667	0	0	0	0	64.44	0	0	0
2106	0	16.27903614	21.6626506	0	35	0	0	81.22571429	33.86571429	73.03571429	42.89357143	0	x	4211	0	18.45816327	15.18469388	21.85333333	0	0	0	0	65.52	0	0	0
2106.999	0	16.27903614	21.6626506	0	35	0	0	81.22571429	33.86571429	73.03571429	42.89357143	0	x	4212	0	18.44081633	15.17346939	22.1	0	0	0	0	66.6	0	0	66.49230769
2107	0	16.2760241	21.42843373	0	35	0	0	77.58428571	32.67428571	71.55428571	42.69571429	0	x	4213	0	18.42346939	15.1622449	23.57857143	0	0	0	0	69.84285714	60.08571429	0	0
2107.999	0	16.2760241	21.42843373	0	35	0	0	77.58428571	32.67428571	71.55428571	42.69571429	0	x	4214	0	0	0	25.05714286	0	0	0	0	73.08571429	60.47142857	0	0
2108	0	0	0	0	35	0	0	73.94285714	31.48285714	70.07285714	42.49785714	0	x	4215	0	0	0	26.53571429	0	0	0	0	76.32857143	60.85714286	0	0
2108.999	0	0	0	0	35	0	0	73.94285714	31.48285714	70.07285714	42.49785714	0	x	4216	0	0	0	28.01428571	0	0	0	0	79.57142857	61.24285714	0	0
2109	0	16.27	20.96	0	35	0	0	70.30142857	30.29142857	68.59142857	42.3	0	x	4217	0	18.35408163	15.11734694	29.49285714	0	0	0	0	82.81428571	61.62857143	0	0
2109.999	0	16.27	20.96	0	35	0	0	70.30142857	30.29142857	68.59142857	42.3	0	x	4218	0	18.33673469	15.10612245	30.97142857	0	0	0	0	86.05714286	62.01428571	0	0
2110	0	16.25785714	20.98857143	0	35	0	0	66.66	29.1	67.11	42.39017857	0	x	4219	0	18.31938776	15.09489796	32.45	0	0	0	0	89.3	0	0	0
2110.999	0	16.25785714	20.98857143	0	35	0	0	66.66	29.1	67.11	42.39017857	0	x	4220	0	18.30204082	15.08367347	33.92857143	0	0	0	0	92.54285714	0	0	0
2111	0	16.24571429	0	0	0	0	0	0	30.42714286	66.17214286	42.48035714	0	x	4221	0	18.28469388	15.07244898	35.40714286	0	0	0	0	95.78571429	0	0	0
2111.999	0	16.24571429	0	0	0	0	0	0	30.42714286	66.17214286	42.48035714	0	x	4222	0	18.26734694	15.06122449	36.88571429	0	0	0	0	99.02857143	0	0	0
2112	0	0	0	0	0	0	0	65.26142857	31.75428571	65.23428571	42.57053571	0	x	4223	0	18.25	15.05	38.36428571	0	0	0	0	102.2714286	63.94285714	0	0
2112.999	0	0	0	0	0	0	0	65.26142857	31.75428571	65.23428571	42.57053571	0	x	4224	0	0	0	39.84285714	0	0	0	0	105.5142857	64.32857143	0	0
2113	0	16.22142857	21.07428571	0	0	0	0	64.56214286	33.08142857	64.29642857	42.66071429	0	x	4225	0	18.21530612	0	41.32142857	0	0	0	0	108.7571429	64.71428571	0	0
2113.999	0	16.22142857	21.07428571	0	0	0	0	64.56214286	33.08142857	64.29642857	42.66071429	0	x	4226	0	0	0	42.8	0	0	0	0	112	65.1	0	0
2114	0	0	0	0	0	0	0	0	34.40857143	63.35857143	42.75089286	0	x	4227	0	18.18061224	15.00510204	42.79230769	0	0	0	0	107.7769231	66.71538462	0	0
2114.999	0	0	0	0	0	0	0	0	34.40857143	63.35857143	42.75089286	0	x	4228	0	0	0	42.78461538	0	0	0	0	103.5538462	68.33076923	0	0
2115	0	0	0	0	0	0	0	0	35.73571429	62.42071429	42.84107143	0	x	4229	0	0	0	42.77692308	0	0	0	0	99.33076923	69.94615385	0	0
2115.999	0	0	0	0	0	0	0	0	35.73571429	62.42071429	42.84107143	0	x	4230	0	18.12857143	14.97142857	42.76923077	0	0	0	0	95.10769231	0	0	0
2116	0	0	0	0	0	0	0	0	37.06285714	61.48285714	42.93125	0	x	4231	0	0	0	42.76153846	0	0	0	0	90.88461538	0	0	0
2116.999	0	0	0	0	0	0	0	0	37.06285714	61.48285714	42.93125	0	x	4232	0	0	14.94897959	42.75384615	0	0	0	0	86.66153846	0	0	0
2117	0	0	0	0	0	0	0	0	38.39	0	0	0	x	4233	0	0	14.9377551	0	0	0	0	0	82.43846154	0	0	0
2117.999	0	0	0	0	0	0	0	0	38.39	0	0	0	x	4234	0	0	14.92653061	0	0	0	0	0	78.21538462	78.02307692	0	0
2118	0	0	0	0	0	0	0	0	39.71714286	0	0	0	x	4235	0	0	0	0	0	0	0	0	73.99230769	0	0	0
2118.999	0	0	0	0	0	0	0	0	39.71714286	0	0	0	x	4236	0	0	0	0	0	0	0	0	69.76923077	0	0	0
2119	0	0	0	0	0	0	0	0	41.04428571	0	0	0	x	4237	0	0	0	42.71538462	0	0	0	0	0	0	0	0
2119.999	0	0	0	0	0	0	0	0	41.04428571	0	0	0	x	4238	0	0	0	42.70769231	0	0	0	0	61.32307692	0	0	0
2120	0	0	0	0	0	0	0	0	42.37142857	0	0	0	x	4239	0	17.97244898	14.87040816	42.7	0	0	0	0	0	0	0	0
2120.999	0	0	0	0	0	0	0	0	42.37142857	0	0	0	x	4240	0	0	0	42.44	0	0	0	0	0	0	0	0
2121	0	0	0	0	0	0	0	0	0	0	0	0	x	4241	0	0	0	0	0	0	0	0	56.42	0	0	0
2121.999	0	0	0	0	0	0	0	0	0	0	0	0	x	4242	0	0	0	0	0	0	0	0	0	0	0	0
2122	0	0	0	0	0	0	0	0	0	0	0	0	x	4243	0	0	0	0	0	0	0	0	0	0	0	0
2122.999	0	0	0	0	0	0	0	0	0	0	0	0	x	4244	0	0	0	41.4	0	0	0	0	55.4	0	0	0
2123	0	16.1	21.36	0	0	0	0	0	0	0	0	0	x	4245	0	0	0	0	0	0	0	0	0	0	0	0
2123.999	0	16.1	21.36	0	0	0	0	0	0	0	0	0	x	4246	0	17.85102041	14.79183673	40.88	0	0	0	0	54.72	0	0	0
2124	0	0	0	0	0	0	0	0	47.68	0	0	0	x	4247	0	17.83367347	14.78061224	40.62	0	0	0	0	54.38	70.04666667	0	0
2124.999	0	0	0	0	0	0	0	0	47.68	0	0	0	x	4248	0	17.81632653	14.76938776	40.36	0	0	0	0	54.04	68.04	0	0
2125	0	15.98306122	0	0	0	0	0	0	47.725	0	0	0	x	4249	0	17.79897959	14.75816327	40.1	0	0	0	0	53.7	66.03333333	0	0
2125.999	0	15.98306122	0	0	0	0	0	0	47.725	0	0	0	x	4250	0	17.78163265	14.74693878	39.84	0	0	0	0	53.36	64.02666667	0	0
