"Date","S39","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2021-10-27,0,NA,NA,0,NA,86.063,0,0,311.32,0,0,0,1631.637,0,NA,0,0,0
2021-10-28,0,NA,NA,0,NA,72.572,0,0,130.746,0,0,0,1605.264,0,NA,0,0,0
2021-10-29,0,NA,NA,0,NA,68.36,0,0,263.091,0,0,0,1530.08,0,NA,0,0,0
2021-10-30,0,NA,NA,0,NA,16.572,0,0,0,0,0,0,1523.999,0,NA,0,0,0
2021-10-31,0,NA,NA,0,NA,15.098,0,0,0,0,0,0,1500.109,0,NA,0,0,0
2021-11-01,0,NA,NA,0,NA,0,0,0,283.204,0,0,0,1457.83,0,NA,0,0,0
2021-11-02,0,NA,NA,0,NA,19.305,0,0,236.352,0,0,0,1391.421,0,NA,0,0,0
2021-11-03,0,NA,NA,0,NA,0,0,0,323.242,0,0,0,1402.626,0,NA,0,0,0
2021-11-04,0,NA,NA,0,NA,20.163,0,0,303.13,0,0,0,1232.527,0,NA,0,0,0
2021-11-05,0,NA,NA,0,NA,344.595,0,0,1123.473,0,0,94.269,1575.13,0,NA,0,0,0
2021-11-06,0,NA,NA,0,NA,355.107,0,0,1101.765,0,0,173.411,1611.527,0,NA,0,0,0
2021-11-07,0,NA,NA,0,NA,488.205,0,0,645.087,0,0,0,1517.859,0,NA,0,0,0
2021-11-08,0,NA,NA,0,NA,666.413,0,0,431.955,0,96.284,0,1469.774,0,NA,0,0,0
2021-11-09,0,NA,NA,0,NA,389.966,0,0,354.027,0,65.809,0,1453.488,0,NA,0,0,0
2021-11-10,0,NA,NA,0,NA,200.42,0,0,0,0,0,0,1463.69,0,NA,0,0,0
2021-11-11,0,NA,NA,0,NA,0,0,0,0,0,0,27.031,1467.271,0,NA,0,0,0
2021-11-12,0,NA,NA,0,NA,181.019,0,0,371.923,0,0,56.229,1486.265,0,NA,0,0,0
2021-11-13,0,NA,NA,0,NA,301.613,0,0,332.836,0,0,55.98,1488.285,0,NA,0,0,0
2021-11-14,0,NA,NA,0,NA,565.24,0,0,119.947,0,0,55.741,1477.768,0,NA,0,0,0
2021-11-15,0,NA,NA,0,NA,251.99,0,0,123.443,0,0,55.756,1485.392,0,NA,0,0,0
2021-11-16,0,NA,NA,0,NA,157.398,0,0,12.81,0,26.749,42.308,1437.521,0,NA,0,0,0
2021-11-17,0,NA,NA,0,NA,96.643,0,0,153.826,0,0,0,1357.218,0,NA,0,0,0
2021-11-18,0,NA,NA,0,NA,231.725,0,0,177.513,0,0,0,1287.703,0,NA,0,0,0
2021-11-19,0,NA,NA,0,NA,339.203,0,0,91.986,0,0,0,1143.522,0,NA,0,0,0
2021-11-20,0,NA,NA,0,NA,311.509,0,0,136.81,0,0,0.804,1027.943,0,NA,0,0,0
2021-11-21,0,NA,NA,0,NA,235.87,0,0,0,0,15.223,57.197,737.899,0,NA,0,0,0
2021-11-22,0,NA,NA,0,NA,450.598,0,0,556.513,0,86.047,56.055,690.119,0,NA,0,0,0
2021-11-23,0,NA,NA,0,NA,360.338,0,0,454.479,0,85.733,55.621,623.569,0,NA,0,0,0
2021-11-24,0,NA,NA,0,NA,175.422,0,0,541.992,0,25.161,16.246,592.675,0,NA,0,0,0
2021-11-25,0,NA,NA,0,NA,20.064,0,0,0,0,0,0,568.03,0,NA,0,0,0
2021-11-26,0,NA,NA,0,NA,79.901,0,0,0,0,0,0,553.362,0,NA,0,0,0
2021-11-27,0,NA,NA,0,NA,41.052,0,0,0,0,0,0,541.856,0,NA,0,0,0
2021-11-28,0,NA,NA,0,NA,0,0,0,0,0,65.573,43.594,516.253,0,NA,0,0,0
2021-11-29,0,NA,NA,0,NA,0,0,0,0,0,70.688,49.372,380.121,0,NA,0,0,0
2021-11-30,0,NA,NA,0,NA,3.454,0,0,51.717,0,0,0,0.197,0,NA,0,0,0
2021-12-01,0,NA,NA,0,NA,43.084,0,0,111.145,0,0,0,0.046,0,NA,0,0,0
2021-12-02,0,NA,NA,0,NA,16.279,0,0,14.162,0,0,0,0.088,0,NA,0,0,0
2021-12-03,0,NA,NA,0,NA,29.905,0,0,23.078,0,0.051,0,0,0,NA,0,0,0
2021-12-04,0,NA,NA,0,NA,0,0,0,367.235,0,0,0,0,0,NA,0,0,0
2021-12-05,0,NA,NA,0,NA,0,0,0,376.107,0,0,21.256,0,0,NA,0,0,0
2021-12-06,0,NA,NA,0,NA,25.733,0,0,348.765,0,0,55.33,0.026,0,NA,0,0,0
2021-12-07,0,NA,NA,0,NA,0,0,0,368.612,0,0,54.496,1.974,0,NA,0,0,0
2021-12-08,0,NA,NA,0,NA,25.733,0,0,356.203,0,0,25.302,0.556,0,NA,0,0,0
2021-12-09,0,NA,NA,0,NA,38.005,0,0,230.185,0,0,0,99.963,0,NA,0,0,0
2021-12-10,0,NA,NA,0,NA,369.15,0,0,301.02,0,0,0,398.998,0,NA,0,0,0
2021-12-11,0,NA,NA,0,NA,38.907,0,0,301.555,0,0,0,378.88,0,NA,0,0,0
2021-12-12,0,NA,NA,0,NA,0,0,0,348.551,0,0,0,366.343,0,NA,0,0,0
2021-12-13,0,NA,NA,0,NA,26.006,0,0,343.262,0,0,0,376.942,0,NA,0,0,0
2021-12-14,0,NA,NA,0,NA,226.629,0,0,335.701,0,0,0,383.49,0,NA,0,0,0
2021-12-15,0,NA,NA,0,NA,15.456,0,0,339.648,0,0,21.873,392.4,0,NA,0,0,0
2021-12-16,0,NA,NA,0,NA,107.315,0,0,428.91,0,0,114.401,453.873,0,NA,0,0,0
2021-12-17,0,NA,NA,0,NA,417.672,0,0,325.613,0,0,112.59,388.263,0,NA,0,0,0
2021-12-18,0,NA,NA,0,NA,119.867,0,0,345.506,0,0,24.405,389.174,0,NA,0,0,0
2021-12-19,0,NA,518.039,0,NA,180.91,0,0,341.732,0,0,0,407.237,0,NA,0,0,0
2021-12-20,0,NA,518.039,0,NA,291.587,0,0,345.05,0,0,0,395.536,0,NA,0,0,0
2021-12-21,0,NA,518.039,0,NA,239.341,0,0,498.975,0,0,0,400.367,0,NA,0,0,0
2021-12-22,0,NA,518.039,0,NA,257.443,0,0,346.409,0,0,0,370.664,0,NA,0,0,0
2021-12-23,0,NA,518.039,0,NA,0,0,0,0,0,0,0,381.148,0,NA,0,0,0
2021-12-24,0,NA,518.039,0,NA,0,0,0,0,0,0,0,387.525,0,NA,0,0,0
2021-12-25,0,NA,518.039,0,NA,0,0,0,0,0,0,0,378.78,0,NA,0,0,0
2021-12-26,0,NA,518.039,0,NA,0,0,0,0,0,0,0,365.941,0,NA,0,0,0
2021-12-27,0,NA,518.039,0,NA,51.448,0,0,283.091,0,0,0,380.72,0,NA,0,0,0
2021-12-28,0,NA,518.039,0,NA,46.949,0,0,283.96,0,0,0,382.343,0,NA,0,0,0
2021-12-29,0,NA,518.039,0,NA,385.606,0,0,278.426,0,0,16.228,377.322,0,NA,0,0,0
2021-12-30,0,NA,518.039,0,NA,0,0,3.751,0,0,0,114.513,372.168,0,NA,0,0,0
2021-12-31,0,NA,518.039,0,NA,0,0,0,0,0,0,96.151,376.199,0,NA,0,0,0
2022-01-01,0,NA,518.039,0,NA,0,0,0,0,0,0,0,386.213,0,NA,0,0,0
2022-01-02,0,NA,518.039,0,NA,0,0,0,0,0,0,0,371.838,0,NA,0,0,0
2022-01-03,0,NA,518.039,0,NA,77.139,0,0,278.476,0,0,0,373.574,0,NA,0,0,0
2022-01-04,0,NA,518.039,0,NA,10.442,0,0,280.486,0,0,0,357.379,0,NA,0,0,0
2022-01-05,0,NA,518.039,0,NA,0,0,0,274.924,0,0,0,380.205,0,NA,0,0,0
2022-01-06,0,NA,518.039,0,NA,0,0,0,252.851,0,0,0,343.075,0,NA,0,0,0
2022-01-07,0,NA,518.039,0,NA,0,0,0,295.905,0,0,0,317.802,0,NA,0,0,0
2022-01-08,0,NA,518.039,0,NA,0,0,0,93.136,0,0,0,304.618,0,NA,0,0,0
2022-01-09,0,NA,518.039,0,NA,0,0,0,93.5,0,0,0,326.803,0,NA,0,0,0
2022-01-10,0,NA,518.039,0,NA,0,0,0,266.972,0,0,0,350.389,0,NA,0,0,0
2022-01-11,0,NA,518.039,0,NA,0,0,0,342.858,0,0,0,377.688,0,NA,0,0,0
2022-01-12,0,NA,518.039,0,NA,0,0,0,149.963,0,0,0,363.401,0,NA,0,0,0
2022-01-13,0,NA,518.039,0,NA,0,0,0,0,0,0,0,314.58,0,NA,0,0,0
2022-01-14,0,NA,518.039,0,NA,0,0,0,0,0,0,0,291.917,0,NA,0,0,0
2022-01-15,0,NA,518.039,0,NA,0,0,0,0,0,0,0,309.87,0,NA,0,0,0
2022-01-16,0,NA,518.039,0,NA,0,0,0,0,0,0,0,380.923,0,NA,0,0,0
2022-01-17,0,NA,518.039,0,NA,0,0,0,278.136,0,0,0,406.936,0,NA,0,0,0
2022-01-18,0,NA,518.039,0,NA,0,0,0.154,0,0,23.742,25.897,354.334,0,NA,0,0,0
2022-01-19,0,NA,518.039,0,NA,0,0,0,65.463,0,154.355,128.65,367.306,0,NA,0,0,0
2022-01-20,0,NA,518.039,0,NA,0,0,0,207.891,0,59.518,0,363.821,0,NA,0,0,0
2022-01-21,0,NA,518.039,0,NA,0,0,0,301.767,0,0,0,340.502,0,NA,0,0,0
2022-01-22,0,NA,518.039,0,NA,0,0,0,297.74,0,0,0,399.917,0,NA,0,0,0
2022-01-23,0,NA,518.039,0,NA,0,0,0,299.427,0,0,0,406.236,0,NA,0,0,0
2022-01-24,0,NA,518.039,0,NA,127.871,0,0,305.474,0,0,0,481.922,0,NA,0,0,0
2022-01-25,0,NA,518.039,0,NA,54.14,0,0,340.798,0,0,1.443,609.061,0,NA,0,0,0
2022-01-26,0,NA,518.039,0,NA,258.065,0,0,349.617,0,0,0.399,814.357,0,NA,0,0,0
2022-01-27,0,NA,518.039,0,NA,79.958,0,0,245.271,0,0,0,865.127,0,NA,0,0,0
2022-01-28,0,NA,518.039,0,NA,16.141,0,0,74.485,0,0,0,953.693,0,NA,0,0,0
2022-01-29,0,NA,518.039,0,NA,85.92,0,0,20.89,0,0,0,969.126,0,NA,0,0,0
2022-01-30,0,NA,518.039,0,NA,0,0,0,0,0,0,0,1010.4,0,NA,0,0,0
2022-01-31,0,NA,518.039,0,NA,0,0,0,0,0,0,0,1023.638,0,NA,0,0,0
2022-02-01,0,NA,518.039,0,NA,0,0,0,340.884,0,0,0,1065.237,0,NA,0,0,0
2022-02-02,0,NA,518.039,0,NA,0,0,0,346.177,0,0,0,1039.336,0,NA,0,0,0
2022-02-03,0,NA,518.039,0,NA,0,0,0,347.887,0,0,0,1024.625,0,NA,0,0,0
2022-02-04,0,NA,518.039,0,NA,0,0,0,345.85,0,0,0,1129.952,0,NA,0,0,0
2022-02-05,0,NA,518.039,0,NA,0,0,0,0,0,0,0,1085.816,0,NA,0,0,0
2022-02-06,0,NA,NA,0,NA,0,0,0,0,0,0,0,1067.025,0,NA,0,0,0
2022-02-07,0,NA,NA,0,NA,0,0,0,0,0,0,0,1091.47,0,NA,0,0,0
2022-02-08,0,NA,487.073,0,NA,0,0,0,0,0,0,0,1085.202,0,NA,0,0,0
2022-02-09,0,NA,454.126,0,NA,0,0,0,177.578,0,0,0,1107.421,0,NA,0,378,0
2022-02-10,0,NA,421.178,0,NA,0,0,0,168.713,0,0,0,1108.88,0,NA,0,537,0
2022-02-11,0,NA,388.231,0,NA,0,0,0,0,0,0,0,1108.379,0,NA,0,529,0
2022-02-12,0,NA,355.284,0,NA,0,0,0,0,0,0,0,1090.563,0,NA,0,524,0
2022-02-13,0,NA,322.337,0,NA,71.472,0,0,0,0,0,0,1133.692,0,NA,0,524,0
2022-02-14,0,NA,292.36,0,NA,9.857,0,0,0,0,0,0,1108.232,0,NA,0,526,0
2022-02-15,0,NA,278.211,0,NA,106.537,0,0,102.837,0,0,0,1101.16,0,NA,0,521,0
2022-02-16,0,NA,242.026,0,NA,0,0,0,9.52,0,0,0,1105.569,0,NA,0,518,0
2022-02-17,0,NA,202.619,0,NA,0,0,0,134.902,0,0,0,1072.749,0,NA,0,626,0
2022-02-18,0,NA,163.213,0,NA,0,0,0,243.632,0,0,0,1070.658,0,NA,0,757,0
2022-02-19,0,NA,123.806,0,NA,0,0,27.152,0,0,0,0,1035.217,0,NA,0,755,0
2022-02-20,0,NA,84.4,0,NA,0,0,62.759,0,0,0,0,1026.924,0,NA,0,752,0
2022-02-21,0,NA,44.993,0,NA,0,0,0,275.282,0,0,0,1027.632,0,NA,0,747,0
2022-02-22,0,NA,5.586,0,NA,0,0,0,290.632,0,0,0,996.087,0,NA,0,742,0
2022-02-23,0,NA,NA,0,NA,0,0,0,290.052,0,0,0,957.839,0,NA,0,739,0
2022-02-24,0,NA,NA,0,NA,0,0,0,293.777,0,0,0,946.35,0,NA,0,735,0
2022-02-25,0,NA,NA,0,NA,0,0,0,140.381,0,0,0,801.838,0,NA,0,732,0
2022-02-26,0,NA,NA,0,NA,0,0,5.099,0,0,0,0,746.579,0,NA,0,729,0
2022-02-27,0,NA,NA,0,NA,0,0,0,0,0,0,0,609.376,0,NA,0,725,0
2022-02-28,0,NA,NA,0,NA,0,0,0,0,0,0,0,572.388,0,NA,0,722,0
2022-03-01,0,NA,NA,0,NA,0,0,0,0,0,0,0,505.112,0,NA,0,720,0
2022-03-02,0,NA,NA,0,NA,0,0,0,0,0,0,0,491.15,0,NA,0,718,0
2022-03-03,0,NA,NA,0,NA,0,0,0,0,0,0,0,447.106,0,NA,0,714,0
2022-03-04,0,NA,NA,0,NA,0,0,0,0,0,0,0,385.338,0,NA,0,716,0
2022-03-05,0,NA,NA,0,NA,0,0,0,0,0,0,0,351.184,0,NA,0,722,0
2022-03-06,0,NA,NA,0,NA,0,0,0,0,0,0,0,268.039,0,NA,0,737,0
2022-03-07,0,NA,NA,0,NA,0,0,0,0,0,0,0,287.355,0,NA,0,737,0
2022-03-08,0,NA,NA,0,NA,0,0,0,0,0,0,0,247.923,0,NA,0,439,0
2022-03-09,0,NA,NA,0,NA,0,0,0,0,0,0,0,280.994,0,NA,0,106,0
2022-03-10,0,NA,NA,0,NA,0,0,0,0,0,0,0,304.768,0,NA,0,0,0
2022-03-11,0,NA,NA,0,NA,0,0,0,0,0,0,0,293.998,0,NA,0,0,0
2022-03-12,0,NA,NA,0,NA,0,0,0,0,0,0,0,401.804,0,NA,0,0,0
2022-03-13,0,NA,NA,0,NA,0,0,0,0,0,0,0,359.055,0,NA,0,0,0
2022-03-14,0,NA,NA,0,NA,0,0,0,0,0,0,0,462.416,0,NA,0,0,0
2022-03-15,0,NA,NA,0,NA,0,0,0,0,0,0,0,533.261,0,NA,0,0,0
2022-03-16,0,NA,NA,0,NA,0,0,0,0.063,0,0,0,689.263,0,NA,0,0,0
2022-03-17,0,NA,NA,0,NA,0,0,0,174.435,0,0,0,696.538,0,NA,0,0,0
2022-03-18,0,NA,NA,0,NA,0,0,0,0,0,0,0,733.002,0,NA,0,0,0
2022-03-19,0,NA,NA,0,NA,114.224,0,0,0,0,0,0,734.857,0,NA,0,0,0
2022-03-20,0,NA,NA,0,NA,120.909,0,0,0,0,0,0,789.298,0,NA,0,0,0
2022-03-21,0,NA,NA,0,NA,107.022,0,0,0,0,0,0,854.835,0,NA,0,0,0
2022-03-22,0,NA,NA,0,NA,0,0,0,0,0,0,0,846.133,0,NA,0,0,0
2022-03-23,0,NA,NA,0,NA,0,0,0,0,0,0,0,802.109,0,NA,0,0,0
2022-03-24,0,NA,NA,0,NA,0,0,0,0,0,0,0,784.462,0,NA,0,0,0
2022-03-25,0,NA,NA,0,NA,0,0,0,0,0,0,0,854.317,0,NA,0,0,0
2022-03-26,0,NA,NA,0,NA,0,0,0,0,0,0,0,828.754,0,NA,0,0,0
2022-03-27,0,NA,NA,0,NA,0,0,0,0,0,0,0,824.709,0,NA,0,0,0
2022-03-28,40.196,NA,NA,0,NA,0,0,0,0,0,0,0,850.442,0,NA,0,0,0
2022-03-29,0,NA,NA,0,NA,0,0,0,0,0,0,0,827.802,0,NA,0,0,0
2022-03-30,0,NA,NA,0,NA,6.108,0,0,0,0,0,0,835.271,0,NA,0,0,0
2022-03-31,32.684,NA,NA,0,NA,0,0,0,0,0,0,0,853.227,0,NA,0,0,0
2022-04-01,0,NA,NA,0,NA,0,0,0,0,0,0,0,888.999,0,NA,0,0,0
2022-04-02,0,NA,NA,0,NA,0,0,0,0,0,0,0,883.494,0,NA,0,0,0
2022-04-03,0,NA,NA,0,NA,0,0,0,0,0,0,0,883.962,0,NA,0,0,0
2022-04-04,0,NA,NA,0,NA,0,0,0,0,0,0,0,923.986,0,NA,0,0,0
2022-04-05,0,NA,NA,0,NA,0,0,0,0,0,0,0,933.423,0,NA,0,0,0
2022-04-06,0,NA,NA,0,NA,0.366,0,0,275.686,0,0,0,961.982,0,NA,0,0,0
2022-04-07,0,NA,NA,0,NA,0,0,0,165.491,0,0,0,1036.075,0,NA,0,0,0
2022-04-08,0,NA,NA,0,NA,0,0,0,346.522,0,0,0,967.432,0,NA,0,0,0
2022-04-09,0,NA,NA,0,NA,0,0,0,0,0,0,0,1002.677,0,NA,0,0,0
2022-04-10,0,NA,NA,0,NA,0,0,0,0,0,0,0,1023.685,0,NA,0,0,0
2022-04-11,24.046,NA,NA,0,NA,0,0,0,347.106,0,0,0,1038.184,0,NA,0,0,0
2022-04-12,0,NA,NA,0,NA,0,0,0,44.199,0,0,0,1121.139,0,NA,0,0,0
2022-04-13,0,NA,NA,0,NA,0,0,0,0,0,0,0,966.506,0,NA,0,0,0
2022-04-14,19.315,NA,NA,0,NA,0,0,0,0,0,0,0,1085.953,0,NA,0,0,0
2022-04-15,1.185,NA,NA,0,NA,0.771,0,0,0.195,0,0,0,1089.528,0,NA,0,0,0
2022-04-16,0,NA,NA,0,NA,0,0,0,0,0,0,0,1312.769,0,NA,0,0,0
2022-04-17,0,NA,NA,0,NA,0,0,0,0,0,0,0,1004.695,0,NA,0,0,0
2022-04-18,0,NA,NA,0,NA,0,0,0,0,0,0,0,1186.531,0,NA,0,0,0
2022-04-19,0,NA,NA,0,NA,0,0,0,0,0,0,0,1197.258,0,NA,0,0,0
2022-04-20,0,NA,NA,0,NA,0,0,0,0,0,0,0,1207.738,0,NA,0,0,0
2022-04-21,32.146,NA,NA,0,NA,0,0,0,0,0,0,0,1293.06,0,NA,0,0,0
2022-04-22,0,NA,NA,0,NA,0,0,0,0,0,0,0,1391.268,0,NA,0,0,0
2022-04-23,49.807,NA,NA,0,NA,0,0,0,0,0,0,0,1396.276,0,NA,0,0,0
2022-04-24,6.94,NA,NA,0,NA,0,0,0,327.624,0,0,0,1502.646,0,NA,0,0,0
2022-04-25,33.848,NA,NA,0,NA,0,0,0,171.689,0,0,0,1483.393,0,NA,0,0,0
2022-04-26,0,NA,NA,0,NA,0,0,0,0,0,0,0,1601.246,0,NA,0,0,0
2022-04-27,41.167,NA,NA,0,NA,0,0,0,292.749,0,0,0,1605.361,0,NA,0,0,0
2022-04-28,53.856,NA,NA,0,NA,0,0,0,0,0,0,0,1612.515,0,NA,0,0,0
2022-04-29,0,NA,NA,0,NA,0,0,0,0,0,0,0,1694.334,0,NA,0,0,0
2022-04-30,0,NA,NA,0,NA,0,0,0,15.56,0,0,0,1676.17,0,NA,0,0,0
2022-05-01,0,NA,NA,0,NA,0,0,0,0,0,0,0,1672.197,0,NA,0,0,0
2022-05-02,0,NA,NA,0,NA,0,0,0,0,0,0,0,1620.423,0,NA,0,0,0
2022-05-03,0,NA,NA,0,NA,0,0,0,7.96,0,0,0,1611.967,0,NA,0,0,0
2022-05-04,0,NA,NA,0,NA,0,0,0,17.347,0,0,0,1594.145,0,NA,0,0,0
2022-05-05,0,NA,NA,0,NA,0,0,0,36.273,0,0,0,1571.031,0,NA,0,0,0
2022-05-06,0,NA,NA,0,NA,0,0,0,177.624,0,0,0,1530.983,0,NA,0,0,0
2022-05-07,0,NA,NA,0,NA,0,0,0,134.446,0,0,0,1548.028,0,NA,0,0,0
2022-05-08,0,NA,NA,0,NA,0,0,0,0,0,0,0,1502.538,0,NA,0,0,0
2022-05-09,0,NA,NA,0,NA,0,0,0,222.137,0,0,0,1439.772,0,NA,0,0,0
2022-05-10,0,NA,NA,0,NA,0,0,0,0,0,0,0,1439.072,0,NA,0,0,0
2022-05-11,0,NA,NA,0,NA,0,0,0,307.797,0,0,0,1408.984,0,NA,0,0,0
2022-05-12,0,NA,NA,0,NA,0,0,0,0,0,0,0,1360.622,0,NA,0,0,0
2022-05-13,0,NA,NA,0,NA,0,0,0,307.481,0,0,0,1304.763,0,NA,0,0,0
2022-05-14,0,NA,NA,0,NA,0,0,0,356.864,0,0,0,1260.001,0,NA,0,0,0
2022-05-15,0,NA,NA,0,NA,0,0,0,0,0,0,0,1300.639,0,NA,0,0,0
2022-05-16,0,NA,NA,0,NA,0.375,0,0,347.742,0,0,0,1256.538,0,NA,0,0,0
2022-05-17,0,NA,NA,0,NA,0,0,0,0,0,0,0,1220.199,0,NA,0,0,0
2022-05-18,0,NA,NA,0,NA,0,0,0,0,0,0,0,1164.772,0,NA,0,0,0
2022-05-19,0,NA,NA,0,NA,11.13,0,0,0,0,0,0.082,1082.606,0,NA,0,0,0
2022-05-20,0,NA,NA,0,NA,0,0,0,170.776,0,0,0,1031.235,0,NA,0,0,0
2022-05-21,0,NA,NA,0,NA,154.409,0,0,614.239,0,0,0,1001.688,0,NA,0,0,0
2022-05-22,0,NA,NA,0,NA,439.273,0,0,606.209,0,0,0,946.448,0,NA,0,0,0
2022-05-23,0,NA,NA,0,NA,527.539,0,0,363.456,0,0,0,875.855,0,NA,0,0,0
2022-05-24,0,NA,NA,0,NA,368.414,0,0,278.834,0,0,0.408,810.862,0,NA,0,0,0
2022-05-25,0,NA,0,0,NA,325.556,0,0,0,0,0,0.018,822.561,0,NA,0,0,0
2022-05-26,0,NA,0,0,NA,128.559,0,0,0,0,0,0,784.994,0,NA,0,0,0
2022-05-27,0,NA,0,0,NA,41.646,0,0,0,0,0,0,740.315,0,NA,0,0,0
2022-05-28,0,NA,0,0,NA,9.854,0,0,0,0,0,0,644.985,0,NA,0,0,0
2022-05-29,0,NA,0,0,NA,23.953,0,0,0,0,0,0,664.758,0,NA,0,0,0
2022-05-30,0,NA,0,0,NA,83.477,0,0,220.667,0,0,0,616.381,0,NA,0,0,0
2022-05-31,0,NA,0,0,NA,301.471,0,0,187.44,0,0,0,558.439,0,NA,0,0,0
2022-06-01,0,NA,0,0,NA,566.05,0,0,53.642,0,0,0,412.964,0,NA,248,253,270
2022-06-02,0,NA,0,0,NA,428.138,0,0,98.111,0,0,0,311.073,0,NA,336,333,356
2022-06-03,0,NA,0,0,NA,904.68,0,0,665.368,0,0,0,323.621,0,NA,335,330,350
2022-06-04,0,NA,0,0,NA,1950.409,0,0,1817.187,0,0,0,381.66,0,NA,366,368,385
2022-06-05,0,NA,0,0,NA,1809.254,0,0,1841.182,0,0,16.242,339.42,0,NA,382,385,400
2022-06-06,0,NA,0,0,NA,1468.479,0,0,683.203,0,431.539,157.077,330.912,0,NA,387,386,401
2022-06-07,0,NA,0,0,NA,1401.312,0,0,1289.841,0,886.264,190.69,276.105,0,NA,612,609,624
2022-06-08,0,NA,0,0,NA,1315.056,0,0,1714.758,0,750.818,187.184,290.153,0,NA,722,722,742
2022-06-09,0,NA,0,0,NA,1372.648,0,0,1630.202,0,578.265,181.931,302.98,0,NA,724,725,743
2022-06-10,0,NA,0,0,NA,1851.663,0,0,1726.788,0,601.611,174.155,338.193,0,NA,715,717,733
2022-06-11,0,NA,0,0,NA,1233.605,0,0,2166.796,0,757.601,288.804,415.463,0,NA,717,719,735
2022-06-12,0,NA,0,0,NA,883.365,0,0,1904.548,0,1226.24,70.365,340.311,0,NA,714,714,731
2022-06-13,0,NA,0,0,NA,852.103,0,0,1338.86,0,866.768,240.238,297.175,0,NA,713,713,729
2022-06-14,0,NA,0,0,NA,1024.79,0,0,689.483,0,1017.558,196.287,355.755,0,NA,711,712,727
2022-06-15,0,NA,0,0,NA,907.031,0,0,166.785,0,920.113,62.537,352.417,0,NA,706,706,721
2022-06-16,0,NA,0,0,NA,356.332,0,0,0,0,613.852,7.579,328.941,0,NA,698,700,718
2022-06-17,0,NA,0,0,NA,113.201,0,0,149.528,0,412.538,88.43,278.389,0,NA,688,695,715
2022-06-18,0,NA,0,0,NA,133.154,0,0,0,0,437.77,0,272.683,0,NA,676,683,706
2022-06-19,0,NA,0,0,NA,175.071,0,0,1008.591,0,693.243,0,194.345,0,NA,673,678,700
2022-06-20,0,NA,0,0,NA,289.887,0,0,1254.603,0,428.003,0,198.695,0,NA,669,676,696
2022-06-21,0,NA,0,0,NA,466.618,0,13.189,1146.256,0,656.955,136.821,477.207,0,NA,665,675,699
2022-06-22,0,NA,0,0,NA,664.821,0,0,389.917,0,596.453,133.099,341.749,0,NA,392,407,426
2022-06-23,0,NA,0,0,NA,338.579,0,0,459.764,0,204.145,222.11,169.011,0,NA,204,199,201
2022-06-24,0,NA,0,0,NA,277.729,0,0,96.623,0,268.813,387.382,76.874,0,NA,207,202,205
2022-06-25,0,NA,0,0,NA,303.711,0,0,99.256,0,679.077,255.6,166.895,0,NA,209,204,207
2022-06-26,0,NA,0,0,NA,323.492,0,0,51.169,0,336,213.684,383.168,0,NA,210,205,208
2022-06-27,0,NA,0,0,NA,200.486,0,0,0,0,195.202,137.379,384.581,0,NA,209,205,208
2022-06-28,0,NA,0,0,NA,140.7,0,0,106.744,0,190.617,84.383,683.975,0,NA,208,203,208
2022-06-29,0,NA,0,0,NA,97.442,0,0,237.869,0,15.448,189.953,517.866,0,NA,68,70,75
2022-06-30,0,NA,0,0,NA,109.65,0,0,0,0,80.614,51.08,297.005,0,NA,0,0,0
2022-07-01,0,NA,0,0,NA,174.379,0,0,0,0,115.663,0,299.385,0,NA,0,0,0
2022-07-02,0,NA,0,0,NA,291.3,0,0,0,0,0,68.936,210.69,0,NA,0,0,0
2022-07-03,0,NA,0,0,NA,541.618,0,0,0,0,0,61.727,263.671,0,NA,0,0,0
2022-07-04,0,NA,0,0,NA,628.588,0,0,0,0,0,35.68,252.649,0,NA,0,0,0
2022-07-05,0,NA,0,0,NA,504.364,0,0,0,0,0,42.315,220.03,0,NA,0,0,0
2022-07-06,0,NA,0,0,NA,266.595,0,0,0,0,0,0,290.85,0,NA,0,0,0
2022-07-07,0,NA,0,0,NA,240.648,0,0,0,0,0,0,313.621,0,NA,0,0,0
2022-07-08,0,NA,0,0,NA,219.327,0,0,0,0,0,19.953,303.694,0,NA,0,0,0
2022-07-09,0,NA,0,0,NA,233.767,0,0,0,0,0,40.641,276.36,0,NA,0,0,0
2022-07-10,0,NA,0,0,NA,239.023,0,0,0,0,0,0,236.339,0,NA,0,0,0
2022-07-11,0,NA,0,0,NA,97.645,0,0,0,0,0,0,189.958,0,NA,0,0,0
2022-07-12,0,NA,0,0,NA,63.767,0,0,0,0,0,27.998,182.323,0,NA,0,0,0
2022-07-13,0,NA,0,0,NA,0,0,0,0,0,0,24.703,93.222,0,NA,0,0,0
2022-07-14,0,NA,0,0,NA,0,0,0,276.284,0,0,0,132.248,0,NA,0,0,0
2022-07-15,0,NA,0,0,NA,0,0,0,85.539,0,0,71.006,92.583,0,NA,0,0,0
2022-07-16,0,NA,0,0,NA,2.028,0,0,0,0,29.733,201.366,78.544,0,NA,0,0,0
2022-07-17,0,NA,0,0,NA,51.94,0,0,712.85,0,603.328,240.498,189.624,0,NA,0,0,0
2022-07-18,0,NA,0,0,NA,29.253,0,0,877.156,0,426.572,157.751,132.695,0,NA,0,0,0
